PHASE,EDA_MAX,EDA_MIN,EDA_MEAN,EDA_MEDIAN,EDA_MODE,EDA_SD,HR_MAX,HR_MIN,HR_MEAN,HR_MEDIAN,HR_MODE,HR_SD,SKT_MAX,SKT_MIN,SKT_MEAN,SKT_MEDIAN,SKT_MODE,SKT_SD,BVP_MAX,BVP_MIN,BVP_MEAN,BVP_MEDIAN,BVP_MODE,BVP_SD
1 -> 2,1.9532530000000008,1.9532529999999986,1.953253,1.953253,1.9532530000000008,1.0175362097255202e-15,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-1.46,-4.52,-2.96,-2.9299999999999997,-4.52,1.1453383779477573
1 -> 2,1.9532530000000008,1.9532529999999986,1.953253,1.953253,1.9532530000000008,1.0175362097255202e-15,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-1.46,-4.52,-2.96,-2.9299999999999997,-4.52,1.1453383779477573
1 -> 2,1.9532530000000008,1.9532529999999986,1.953253,1.953253,1.9532530000000008,1.0175362097255202e-15,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,1.56,-0.65,0.4575,0.45999999999999996,-0.65,0.8239956007164115
1 -> 2,1.9532530000000008,1.9532529999999986,1.953253,1.953253,1.9532530000000008,1.0175362097255202e-15,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,1.56,-0.65,0.4575,0.45999999999999996,-0.65,0.8239956007164115
1 -> 2,1.9532530000000008,1.9532529999999986,1.953253,1.953253,1.9532530000000008,1.0175362097255202e-15,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.16,2.23,2.795,2.895,2.23,0.3607284297085551
1 -> 2,1.9532530000000008,1.9532529999999986,1.953253,1.953253,1.9532530000000008,1.0175362097255202e-15,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.16,2.23,2.795,2.895,2.23,0.3607284297085551
1 -> 2,1.9430100000000008,1.943009999999999,1.94301,1.9430100000000001,1.9430100000000008,8.005932084973442e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.15,3.09,3.1199999999999997,3.12,3.09,0.022360679774997918
1 -> 2,1.9430100000000008,1.943009999999999,1.94301,1.9430100000000001,1.9430100000000008,8.005932084973442e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.15,3.09,3.1199999999999997,3.12,3.09,0.022360679774997918
1 -> 2,1.9430100000000008,1.943009999999999,1.94301,1.9430100000000001,1.9430100000000008,8.005932084973442e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.03,2.81,2.9,2.88,2.81,0.08306623862918065
1 -> 2,1.9430100000000008,1.943009999999999,1.94301,1.9430100000000001,1.9430100000000008,8.005932084973442e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.03,2.81,2.9,2.88,2.81,0.08306623862918065
1 -> 2,1.9430100000000008,1.943009999999999,1.94301,1.9430100000000001,1.9430100000000008,8.005932084973442e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,4.22,3.11,3.7225,3.78,3.11,0.4286825748732971
1 -> 2,1.9430100000000008,1.943009999999999,1.94301,1.9430100000000001,1.9430100000000008,8.005932084973442e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,4.22,3.11,3.7225,3.78,3.11,0.4286825748732971
1 -> 2,1.9430100000000008,1.943009999999999,1.94301,1.9430100000000001,1.9430100000000008,8.005932084973442e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.99,1.04,2.6224999999999996,2.73,1.04,1.115871296342011
1 -> 2,1.9430100000000008,1.943009999999999,1.94301,1.9430100000000001,1.9430100000000008,8.005932084973442e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.99,1.04,2.6224999999999996,2.73,1.04,1.115871296342011
1 -> 2,1.927645000000001,1.9276449999999994,1.9276450000000005,1.9276450000000007,1.927645000000001,6.377745716588144e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,0.03,-1.74,-0.925,-0.995,-1.74,0.659033383069477
1 -> 2,1.927645000000001,1.9276449999999994,1.9276450000000005,1.9276450000000007,1.927645000000001,6.377745716588144e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,0.03,-1.74,-0.925,-0.995,-1.74,0.659033383069477
1 -> 2,1.927645000000001,1.9276449999999994,1.9276450000000005,1.9276450000000007,1.927645000000001,6.377745716588144e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-2.24,-4.13,-3.1675000000000004,-3.1500000000000004,-4.13,0.7057044352985178
1 -> 2,1.927645000000001,1.9276449999999994,1.9276450000000005,1.9276450000000007,1.927645000000001,6.377745716588144e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-2.24,-4.13,-3.1675000000000004,-3.1500000000000004,-4.13,0.7057044352985178
1 -> 2,1.927645000000001,1.9276449999999994,1.9276450000000005,1.9276450000000007,1.927645000000001,6.377745716588144e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-4.8,-6.5,-5.715,-5.779999999999999,-6.5,0.643059095262636
1 -> 2,1.927645000000001,1.9276449999999994,1.9276450000000005,1.9276450000000007,1.927645000000001,6.377745716588144e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-4.8,-6.5,-5.715,-5.779999999999999,-6.5,0.643059095262636
1 -> 2,1.927645000000001,1.9276449999999994,1.9276450000000005,1.9276450000000007,1.927645000000001,6.377745716588144e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-3.26,-6.52,-5.1525,-5.415,-6.52,1.2477855384640424
1 -> 2,1.927645000000001,1.9276449999999994,1.9276450000000005,1.9276450000000007,1.927645000000001,6.377745716588144e-16,59.0,59.0,59.0,59.0,59.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-3.26,-6.52,-5.1525,-5.415,-6.52,1.2477855384640424
1 -> 2,1.9186820000000009,1.918681999999999,1.918682,1.9186820000000002,1.9186820000000009,8.005932084973442e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.21,-1.49,0.565,0.77,-1.49,1.3970415169206676
1 -> 2,1.9186820000000009,1.918681999999999,1.918682,1.9186820000000002,1.9186820000000009,8.005932084973442e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.21,-1.49,0.565,0.77,-1.49,1.3970415169206676
1 -> 2,1.9186820000000009,1.918681999999999,1.918682,1.9186820000000002,1.9186820000000009,8.005932084973442e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.91,2.62,2.79,2.815,2.62,0.10839741694339401
1 -> 2,1.9186820000000009,1.918681999999999,1.918682,1.9186820000000002,1.9186820000000009,8.005932084973442e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.91,2.62,2.79,2.815,2.62,0.10839741694339401
1 -> 2,1.9186820000000009,1.918681999999999,1.918682,1.9186820000000002,1.9186820000000009,8.005932084973442e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.05,2.96,3.01,3.015,2.96,0.036742346141747616
1 -> 2,1.9186820000000009,1.918681999999999,1.918682,1.9186820000000002,1.9186820000000009,8.005932084973442e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.05,2.96,3.01,3.015,2.96,0.036742346141747616
1 -> 2,1.9186820000000009,1.918681999999999,1.918682,1.9186820000000002,1.9186820000000009,8.005932084973442e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.96,2.8,2.865,2.8499999999999996,2.8,0.058949130612758034
1 -> 2,1.9186820000000009,1.918681999999999,1.918682,1.9186820000000002,1.9186820000000009,8.005932084973442e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.96,2.8,2.865,2.8499999999999996,2.8,0.058949130612758034
1 -> 2,1.9058780000000008,1.9058779999999986,1.905878,1.905878,1.9058780000000008,9.742167503148516e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.06,2.33,2.8,2.905,2.33,0.29231831964486926
1 -> 2,1.9058780000000008,1.9058779999999986,1.905878,1.905878,1.9058780000000008,9.742167503148516e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.06,2.33,2.8,2.905,2.33,0.29231831964486926
1 -> 2,1.9058780000000008,1.9058779999999986,1.905878,1.905878,1.9058780000000008,9.742167503148516e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,1.81,1.07,1.3425000000000002,1.245,1.07,0.29286302258905955
1 -> 2,1.9058780000000008,1.9058779999999986,1.905878,1.905878,1.9058780000000008,9.742167503148516e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,1.81,1.07,1.3425000000000002,1.245,1.07,0.29286302258905955
1 -> 2,1.9058780000000008,1.9058779999999986,1.905878,1.905878,1.9058780000000008,9.742167503148516e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,1.09,0.13,0.74,0.87,0.13,0.37861590035285103
1 -> 2,1.9058780000000008,1.9058779999999986,1.905878,1.905878,1.9058780000000008,9.742167503148516e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,1.09,0.13,0.74,0.87,0.13,0.37861590035285103
1 -> 2,1.9058780000000008,1.9058779999999986,1.905878,1.905878,1.9058780000000008,9.742167503148516e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-0.66,-2.61,-1.7199999999999998,-1.8050000000000002,-2.61,0.733927789363504
1 -> 2,1.9058780000000008,1.9058779999999986,1.905878,1.905878,1.9058780000000008,9.742167503148516e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-0.66,-2.61,-1.7199999999999998,-1.8050000000000002,-2.61,0.733927789363504
1 -> 2,1.8994760000000008,1.8994759999999993,1.8994760000000002,1.8994760000000002,1.8994760000000008,7.28021923224409e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-2.94,-4.01,-3.4475,-3.42,-4.01,0.40008592827041534
1 -> 2,1.8994760000000008,1.8994759999999993,1.8994760000000002,1.8994760000000002,1.8994760000000008,7.28021923224409e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-2.94,-4.01,-3.4475,-3.42,-4.01,0.40008592827041534
1 -> 2,1.8994760000000008,1.8994759999999993,1.8994760000000002,1.8994760000000002,1.8994760000000008,7.28021923224409e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-3.61,-4.48,-4.175000000000001,-4.305,-4.48,0.33708307581366365
1 -> 2,1.8994760000000008,1.8994759999999993,1.8994760000000002,1.8994760000000002,1.8994760000000008,7.28021923224409e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-3.61,-4.48,-4.175000000000001,-4.305,-4.48,0.33708307581366365
1 -> 2,1.8994760000000008,1.8994759999999993,1.8994760000000002,1.8994760000000002,1.8994760000000008,7.28021923224409e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,0.16,-2.69,-1.2174999999999998,-1.17,-2.69,1.0665921197908785
1 -> 2,1.8994760000000008,1.8994759999999993,1.8994760000000002,1.8994760000000002,1.8994760000000008,7.28021923224409e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,0.16,-2.69,-1.2174999999999998,-1.17,-2.69,1.0665921197908785
1 -> 2,1.8994760000000008,1.8994759999999993,1.8994760000000002,1.8994760000000002,1.8994760000000008,7.28021923224409e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.58,0.88,1.7675,1.805,0.88,0.6350344478845222
1 -> 2,1.8994760000000008,1.8994759999999993,1.8994760000000002,1.8994760000000002,1.8994760000000008,7.28021923224409e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.58,0.88,1.7675,1.805,0.88,0.6350344478845222
1 -> 2,1.9007560000000008,1.9007559999999994,1.9007560000000003,1.9007560000000003,1.9007560000000008,5.874748045952207e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.15,2.93,3.0700000000000003,3.1,2.93,0.08455767262643875
1 -> 2,1.9007560000000008,1.9007559999999994,1.9007560000000003,1.9007560000000003,1.9007560000000008,5.874748045952207e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,3.15,2.93,3.0700000000000003,3.1,2.93,0.08455767262643875
1 -> 2,1.9007560000000008,1.9007559999999994,1.9007560000000003,1.9007560000000003,1.9007560000000008,5.874748045952207e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.98,2.74,2.85,2.84,2.74,0.08999999999999994
1 -> 2,1.9007560000000008,1.9007559999999994,1.9007560000000003,1.9007560000000003,1.9007560000000008,5.874748045952207e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.98,2.74,2.85,2.84,2.74,0.08999999999999994
1 -> 2,1.9007560000000008,1.9007559999999994,1.9007560000000003,1.9007560000000003,1.9007560000000008,5.874748045952207e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.87,2.69,2.7525000000000004,2.7249999999999996,2.69,0.07361215932167735
1 -> 2,1.9007560000000008,1.9007559999999994,1.9007560000000003,1.9007560000000003,1.9007560000000008,5.874748045952207e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.87,2.69,2.7525000000000004,2.7249999999999996,2.69,0.07361215932167735
1 -> 2,1.9007560000000008,1.9007559999999994,1.9007560000000003,1.9007560000000003,1.9007560000000008,5.874748045952207e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.93,2.04,2.5874999999999995,2.69,2.04,0.34751798514609283
1 -> 2,1.9007560000000008,1.9007559999999994,1.9007560000000003,1.9007560000000003,1.9007560000000008,5.874748045952207e-16,58.5,58.5,58.5,58.5,58.5,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.93,2.04,2.5874999999999995,2.69,2.04,0.34751798514609283
1 -> 2,1.9161210000000009,1.9161209999999995,1.9161210000000002,1.9161210000000004,1.9161210000000009,6.181460191301304e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,1.42,-0.17,0.5825,0.54,-0.17,0.5952047966876611
1 -> 2,1.9161210000000009,1.9161209999999995,1.9161210000000002,1.9161210000000004,1.9161210000000009,6.181460191301304e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,1.42,-0.17,0.5825,0.54,-0.17,0.5952047966876611
1 -> 2,1.9161210000000009,1.9161209999999995,1.9161210000000002,1.9161210000000004,1.9161210000000009,6.181460191301304e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-0.55,-1.57,-1.06,-1.06,-1.57,0.38013155617496425
1 -> 2,1.9161210000000009,1.9161209999999995,1.9161210000000002,1.9161210000000004,1.9161210000000009,6.181460191301304e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-0.55,-1.57,-1.06,-1.06,-1.57,0.38013155617496425
1 -> 2,1.9161210000000009,1.9161209999999995,1.9161210000000002,1.9161210000000004,1.9161210000000009,6.181460191301304e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-1.95,-3.59,-2.7225,-2.675,-3.59,0.6134074909878424
1 -> 2,1.9161210000000009,1.9161209999999995,1.9161210000000002,1.9161210000000004,1.9161210000000009,6.181460191301304e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-1.95,-3.59,-2.7225,-2.675,-3.59,0.6134074909878424
1 -> 2,1.9161210000000009,1.9161209999999995,1.9161210000000002,1.9161210000000004,1.9161210000000009,6.181460191301304e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-4.27,-5.18,-4.865,-5.005,-5.18,0.36759352551425617
1 -> 2,1.9161210000000009,1.9161209999999995,1.9161210000000002,1.9161210000000004,1.9161210000000009,6.181460191301304e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-4.27,-5.18,-4.865,-5.005,-5.18,0.36759352551425617
1 -> 2,1.9455710000000008,1.9455709999999986,1.945571,1.9455710000000002,1.9455710000000008,9.742167503148516e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-1.55,-4.71,-3.2350000000000003,-3.34,-4.71,1.187634202942977
1 -> 2,1.9455710000000008,1.9455709999999986,1.945571,1.9455710000000002,1.9455710000000008,9.742167503148516e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,-1.55,-4.71,-3.2350000000000003,-3.34,-4.71,1.187634202942977
1 -> 2,1.9455710000000008,1.9455709999999986,1.945571,1.9455710000000002,1.9455710000000008,9.742167503148516e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.3,-0.31,1.125,1.255,-0.31,0.9835776532638386
1 -> 2,1.9455710000000008,1.9455709999999986,1.945571,1.9455710000000002,1.9455710000000008,9.742167503148516e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.3,-0.31,1.125,1.255,-0.31,0.9835776532638386
1 -> 2,1.9455710000000008,1.9455709999999986,1.945571,1.9455710000000002,1.9455710000000008,9.742167503148516e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.59,2.23,2.4575,2.505,2.23,0.14583809516035237
1 -> 2,1.9455710000000008,1.9455709999999986,1.945571,1.9455710000000002,1.9455710000000008,9.742167503148516e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.59,2.23,2.4575,2.505,2.23,0.14583809516035237
1 -> 2,1.9455710000000008,1.9455709999999986,1.945571,1.9455710000000002,1.9455710000000008,9.742167503148516e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.12,2.05,2.0875,2.09,2.09,0.024874685927665594
1 -> 2,1.9455710000000008,1.9455709999999986,1.945571,1.9455710000000002,1.9455710000000008,9.742167503148516e-16,65.0,65.0,65.0,65.0,65.0,0.0,35.030000000000015,35.029999999999994,35.03000000000001,35.03000000000001,35.030000000000015,9.39959687352353e-15,2.12,2.05,2.0875,2.09,2.09,0.024874685927665594
