PHASE,EDA_MAX,EDA_MIN,EDA_MEAN,EDA_MEDIAN,EDA_MODE,EDA_SD,EDA_DIFF,HR_MAX,HR_MIN,HR_MEAN,HR_MEDIAN,HR_MODE,HR_SD,HR_DIFF,SKT_MAX,SKT_MIN,SKT_MEAN,SKT_MEDIAN,SKT_MODE,SKT_SD,SKT_DIFF,BVP_MAX,BVP_MIN,BVP_MEAN,BVP_MEDIAN,BVP_MODE,BVP_SD,BVP_DIFF
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.59,0.36,0.485,0.495,0.36,0.09394147114027969,-0.023333333333333334
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.59,0.36,0.485,0.495,0.36,0.09394147114027969,-0.023333333333333334
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.1,-0.21,-0.1025,-0.15,-0.21,0.12275483697190918,-0.09666666666666668
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.1,-0.21,-0.1025,-0.15,-0.21,0.12275483697190918,-0.09666666666666668
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.26,-0.08,0.0975,0.10500000000000001,-0.08,0.1265652005884714,0.11333333333333333
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.26,-0.08,0.0975,0.10500000000000001,-0.08,0.1265652005884714,0.11333333333333333
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.79,0.4,0.63,0.665,0.4,0.154434452114805,0.13
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.79,0.4,0.63,0.665,0.4,0.154434452114805,0.13
1 -> 2,0.08707300000000003,0.08707299999999998,0.08707300000000001,0.08707300000000001,0.08707300000000003,1.8358587643600646e-17,-4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.61,-0.79,-0.0775,-0.065,-0.79,0.5294041461870128,-0.4666666666666666
1 -> 2,0.08707300000000003,0.08707299999999998,0.08707300000000001,0.08707300000000001,0.08707300000000003,1.8358587643600646e-17,-4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.61,-0.79,-0.0775,-0.065,-0.79,0.5294041461870128,-0.4666666666666666
1 -> 2,0.08707300000000003,0.08707299999999998,0.08707300000000001,0.08707300000000001,0.08707300000000003,1.8358587643600646e-17,-4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,-0.66,-1.03,-0.8775000000000001,-0.9099999999999999,-1.03,0.14905955185763844,0.12333333333333334
1 -> 2,0.08707300000000003,0.08707299999999998,0.08707300000000001,0.08707300000000001,0.08707300000000003,1.8358587643600646e-17,-4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,-0.66,-1.03,-0.8775000000000001,-0.9099999999999999,-1.03,0.14905955185763844,0.12333333333333334
1 -> 2,0.08707300000000003,0.08707299999999998,0.08707300000000001,0.08707300000000001,0.08707300000000003,1.8358587643600646e-17,-4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,-0.65,-1.05,-0.8775,-0.905,-1.05,0.15896147331979532,-0.13333333333333333
1 -> 2,0.08707300000000003,0.08707299999999998,0.08707300000000001,0.08707300000000001,0.08707300000000003,1.8358587643600646e-17,-4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,-0.65,-1.05,-0.8775,-0.905,-1.05,0.15896147331979532,-0.13333333333333333
1 -> 2,0.08707300000000003,0.08707299999999998,0.08707300000000001,0.08707300000000001,0.08707300000000003,1.8358587643600646e-17,-4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.35,-0.85,-0.23,-0.21,-0.85,0.45480765165067305,0.39999999999999997
1 -> 2,0.08707300000000003,0.08707299999999998,0.08707300000000001,0.08707300000000001,0.08707300000000003,1.8358587643600646e-17,-4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.35,-0.85,-0.23,-0.21,-0.85,0.45480765165067305,0.39999999999999997
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.44,0.17,0.2925,0.27999999999999997,0.17,0.10825317547305482,-0.09000000000000001
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.44,0.17,0.2925,0.27999999999999997,0.17,0.10825317547305482,-0.09000000000000001
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.66,0.29,0.5175000000000001,0.56,0.29,0.14872373717735848,0.12333333333333335
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.66,0.29,0.5175000000000001,0.56,0.29,0.14872373717735848,0.12333333333333335
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.55,0.3,0.395,0.365,0.3,0.09500000000000001,-0.07
1 -> 2,0.08323100000000003,0.08323099999999993,0.08323099999999997,0.08323099999999999,0.08323100000000003,4.654751537338637e-17,4.625929269271485e-18,78.0,78.0,78.0,78.0,78.0,0.0,0.0,27.950000000000014,27.949999999999985,27.95,27.950000000000003,27.950000000000014,1.2809491335957507e-14,2.3684757858670005e-15,0.55,0.3,0.395,0.365,0.3,0.09500000000000001,-0.07
