PHASE,EDA_MAX,EDA_MIN,EDA_MEAN,EDA_MEDIAN,EDA_MODE,EDA_SD,EDA_DIFF,HR_MAX,HR_MIN,HR_MEAN,HR_MEDIAN,HR_MODE,HR_SD,HR_DIFF,SKT_MAX,SKT_MIN,SKT_MEAN,SKT_MEDIAN,SKT_MODE,SKT_SD,SKT_DIFF,BVP_MAX,BVP_MIN,BVP_MEAN,BVP_MEDIAN,BVP_MODE,BVP_SD,BVP_DIFF
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.070000000000014,27.069999999999986,27.07,27.07,27.069999999999986,1.4210854715202004e-14,0.0,1.23,-4.87,-2.0949999999999998,-2.37,-4.87,2.3067130293991926,2.033333333333333
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.070000000000014,27.069999999999986,27.07,27.07,27.069999999999986,1.4210854715202004e-14,0.0,1.23,-4.87,-2.0949999999999998,-2.37,-4.87,2.3067130293991926,2.033333333333333
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.070000000000014,27.069999999999986,27.07,27.07,27.069999999999986,1.4210854715202004e-14,0.0,8.5,3.66,6.282500000000001,6.485,3.66,1.812517241297307,1.6133333333333333
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.070000000000014,27.069999999999986,27.07,27.07,27.069999999999986,1.4210854715202004e-14,0.0,8.5,3.66,6.282500000000001,6.485,3.66,1.812517241297307,1.6133333333333333
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.070000000000014,27.069999999999986,27.07,27.07,27.069999999999986,1.4210854715202004e-14,0.0,10.44,9.46,10.065,10.18,9.46,0.3661625322175929,0.25333333333333324
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.070000000000014,27.069999999999986,27.07,27.07,27.069999999999986,1.4210854715202004e-14,0.0,10.44,9.46,10.065,10.18,9.46,0.3661625322175929,0.25333333333333324
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.070000000000014,27.069999999999986,27.07,27.07,27.069999999999986,1.4210854715202004e-14,0.0,9.51,6.42,7.952500000000001,7.9399999999999995,6.42,1.159706320582931,-1.03
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.070000000000014,27.069999999999986,27.07,27.07,27.069999999999986,1.4210854715202004e-14,0.0,9.51,6.42,7.952500000000001,7.9399999999999995,6.42,1.159706320582931,-1.03
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,5.6,3.02,4.3625,4.415,3.02,0.9618309362876616,-0.8599999999999999
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,5.6,3.02,4.3625,4.415,3.02,0.9618309362876616,-0.8599999999999999
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,2.11,1.3,1.62,1.5350000000000001,1.3,0.3022416251941482,-0.16999999999999993
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,2.11,1.3,1.62,1.5350000000000001,1.3,0.3022416251941482,-0.16999999999999993
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,2.69,2.06,2.3925,2.41,2.06,0.28056861905779834,-0.036666666666666625
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,2.69,2.06,2.3925,2.41,2.06,0.28056861905779834,-0.036666666666666625
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,0.71,-6.02,-2.5374999999999996,-2.42,-6.02,2.5218780204442877,-2.243333333333333
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,0.71,-6.02,-2.5374999999999996,-2.42,-6.02,2.5218780204442877,-2.243333333333333
1 -> 2,0.05763200000000003,0.057632,0.05763200000000002,0.05763200000000003,0.05763200000000003,1.2509268882771003e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,-8.26,-10.93,-10.0225,-10.45,-10.93,1.0861255682470605,-0.8833333333333334
1 -> 2,0.05763200000000003,0.057632,0.05763200000000002,0.05763200000000003,0.05763200000000003,1.2509268882771003e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,-8.26,-10.93,-10.0225,-10.45,-10.93,1.0861255682470605,-0.8833333333333334
1 -> 2,0.05763200000000003,0.057632,0.05763200000000002,0.05763200000000003,0.05763200000000003,1.2509268882771003e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,-2.67,-9.86,-6.460000000000001,-6.654999999999999,-9.86,2.7018789758240467,2.3966666666666665
1 -> 2,0.05763200000000003,0.057632,0.05763200000000002,0.05763200000000003,0.05763200000000003,1.2509268882771003e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,-2.67,-9.86,-6.460000000000001,-6.654999999999999,-9.86,2.7018789758240467,2.3966666666666665
1 -> 2,0.05763200000000003,0.057632,0.05763200000000002,0.05763200000000003,0.05763200000000003,1.2509268882771003e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,4.33,-0.16,2.3449999999999998,2.605,-0.16,1.690480700865881,1.4966666666666668
1 -> 2,0.05763200000000003,0.057632,0.05763200000000002,0.05763200000000003,0.05763200000000003,1.2509268882771003e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,4.33,-0.16,2.3449999999999998,2.605,-0.16,1.690480700865881,1.4966666666666668
1 -> 2,0.05763200000000003,0.057632,0.05763200000000002,0.05763200000000003,0.05763200000000003,1.2509268882771003e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,6.24,5.0,5.67,5.72,5.0,0.46556417387939125,0.4133333333333334
1 -> 2,0.05763200000000003,0.057632,0.05763200000000002,0.05763200000000003,0.05763200000000003,1.2509268882771003e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,6.24,5.0,5.67,5.72,5.0,0.46556417387939125,0.4133333333333334
1 -> 2,0.056351000000000026,0.05635099999999999,0.05635100000000002,0.05635100000000002,0.056351000000000026,1.512296865354102e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,6.46,6.25,6.375,6.395,6.25,0.08077747210701748,-0.05999999999999991
1 -> 2,0.056351000000000026,0.05635099999999999,0.05635100000000002,0.05635100000000002,0.056351000000000026,1.512296865354102e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,6.46,6.25,6.375,6.395,6.25,0.08077747210701748,-0.05999999999999991
1 -> 2,0.056351000000000026,0.05635099999999999,0.05635100000000002,0.05635100000000002,0.056351000000000026,1.512296865354102e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,6.69,6.23,6.455,6.449999999999999,6.23,0.17741194999210172,0.15333333333333332
1 -> 2,0.056351000000000026,0.05635099999999999,0.05635100000000002,0.05635100000000002,0.056351000000000026,1.512296865354102e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,6.69,6.23,6.455,6.449999999999999,6.23,0.17741194999210172,0.15333333333333332
1 -> 2,0.056351000000000026,0.05635099999999999,0.05635100000000002,0.05635100000000002,0.056351000000000026,1.512296865354102e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,6.59,4.27,5.58,5.73,4.27,0.8828080199001366,-0.7733333333333334
1 -> 2,0.056351000000000026,0.05635099999999999,0.05635100000000002,0.05635100000000002,0.056351000000000026,1.512296865354102e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,6.59,4.27,5.58,5.73,4.27,0.8828080199001366,-0.7733333333333334
1 -> 2,0.056351000000000026,0.05635099999999999,0.05635100000000002,0.05635100000000002,0.056351000000000026,1.512296865354102e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,3.17,0.44,1.7650000000000001,1.725,0.44,1.0138170446387258,-0.91
1 -> 2,0.056351000000000026,0.05635099999999999,0.05635100000000002,0.05635100000000002,0.056351000000000026,1.512296865354102e-17,6.938893903907228e-18,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,3.17,0.44,1.7650000000000001,1.725,0.44,1.0138170446387258,-0.91
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,-0.58,-5.42,-2.8775,-2.755,-5.42,1.8143370001187762,-1.6133333333333333
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,-0.58,-5.42,-2.8775,-2.755,-5.42,1.8143370001187762,-1.6133333333333333
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,-7.1,-8.72,-8.1075,-8.305,-8.72,0.6061095198064458,-0.41000000000000014
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,-7.1,-8.72,-8.1075,-8.305,-8.72,0.6061095198064458,-0.41000000000000014
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,-1.75,-7.22,-4.5575,-4.63,-7.22,2.0485650465630814,1.8233333333333333
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,-1.75,-7.22,-4.5575,-4.63,-7.22,2.0485650465630814,1.8233333333333333
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,3.74,0.05,2.0675,2.24,0.05,1.3893231265619963,1.2300000000000002
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.0,52.0,52.0,52.0,52.0,0.0,0.0,27.050000000000015,27.04999999999999,27.050000000000004,27.050000000000004,27.050000000000015,1.1648350771590544e-14,1.1842378929335002e-15,3.74,0.05,2.0675,2.24,0.05,1.3893231265619963,1.2300000000000002
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.67,52.67,52.67,52.67,52.67,0.0,0.0,27.030000000000015,27.03,27.03000000000001,27.03000000000001,27.030000000000015,6.4047456679787536e-15,-1.1842378929335002e-15,4.14,2.32,3.45,3.67,2.32,0.7189575787207476,-0.6066666666666666
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.67,52.67,52.67,52.67,52.67,0.0,0.0,27.030000000000015,27.03,27.03000000000001,27.03000000000001,27.030000000000015,6.4047456679787536e-15,-1.1842378929335002e-15,4.14,2.32,3.45,3.67,2.32,0.7189575787207476,-0.6066666666666666
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.67,52.67,52.67,52.67,52.67,0.0,0.0,27.030000000000015,27.03,27.03000000000001,27.03000000000001,27.030000000000015,6.4047456679787536e-15,-1.1842378929335002e-15,1.25,0.27,0.6725,0.585,0.27,0.3649914382557487,-0.18666666666666668
1 -> 2,0.05891300000000005,0.058913,0.05891300000000003,0.05891300000000003,0.05891300000000003,1.734723475976807e-17,1.61907524424502e-17,52.67,52.67,52.67,52.67,52.67,0.0,0.0,27.030000000000015,27.03,27.03000000000001,27.03000000000001,27.030000000000015,6.4047456679787536e-15,-1.1842378929335002e-15,1.25,0.27,0.6725,0.585,0.27,0.3649914382557487,-0.18666666666666668
