PHASE,EDA_MAX,EDA_MIN,EDA_MEAN,EDA_MEDIAN,EDA_MODE,EDA_SD,EDA_DIFF,HR_MAX,HR_MIN,HR_MEAN,HR_MEDIAN,HR_MODE,HR_SD,HR_DIFF,SKT_MAX,SKT_MIN,SKT_MEAN,SKT_MEDIAN,SKT_MODE,SKT_SD,SKT_DIFF,BVP_MAX,BVP_MIN,BVP_MEAN,BVP_MEDIAN,BVP_MODE,BVP_SD,BVP_DIFF
1 -> 2,0.1945980000000001,0.1945979999999999,0.19459800000000002,0.19459800000000002,0.1945980000000001,9.100274040305112e-17,-9.25185853854297e-18,85.0,85.0,85.0,85.0,85.0,0.0,0.0,27.270000000000014,27.269999999999985,27.27,27.27,27.269999999999985,1.4210854715202004e-14,0.0,-0.82,-5.42,-3.1525,-3.185,-5.42,1.7098446566866827,-1.5333333333333332
1 -> 2,0.1945980000000001,0.1945979999999999,0.19459800000000002,0.19459800000000002,0.1945980000000001,9.100274040305112e-17,-9.25185853854297e-18,85.0,85.0,85.0,85.0,85.0,0.0,0.0,27.270000000000014,27.269999999999985,27.27,27.27,27.269999999999985,1.4210854715202004e-14,0.0,-0.82,-5.42,-3.1525,-3.185,-5.42,1.7098446566866827,-1.5333333333333332
1 -> 2,0.1945980000000001,0.1945979999999999,0.19459800000000002,0.19459800000000002,0.1945980000000001,9.100274040305112e-17,-9.25185853854297e-18,85.0,85.0,85.0,85.0,85.0,0.0,0.0,27.270000000000014,27.269999999999985,27.27,27.27,27.269999999999985,1.4210854715202004e-14,0.0,-7.03,-12.92,-9.895,-9.815000000000001,-12.92,2.197276723583081,-1.9633333333333332
1 -> 2,0.1945980000000001,0.1945979999999999,0.19459800000000002,0.19459800000000002,0.1945980000000001,9.100274040305112e-17,-9.25185853854297e-18,85.0,85.0,85.0,85.0,85.0,0.0,0.0,27.270000000000014,27.269999999999985,27.27,27.27,27.269999999999985,1.4210854715202004e-14,0.0,-7.03,-12.92,-9.895,-9.815000000000001,-12.92,2.197276723583081,-1.9633333333333332
1 -> 2,0.1945980000000001,0.1945979999999999,0.19459800000000002,0.19459800000000002,0.1945980000000001,9.100274040305112e-17,-9.25185853854297e-18,85.0,85.0,85.0,85.0,85.0,0.0,0.0,27.270000000000014,27.269999999999985,27.27,27.27,27.269999999999985,1.4210854715202004e-14,0.0,-15.24,-23.6,-19.3375,-19.255,-23.6,3.12383078126841,-2.786666666666667
1 -> 2,0.1945980000000001,0.1945979999999999,0.19459800000000002,0.19459800000000002,0.1945980000000001,9.100274040305112e-17,-9.25185853854297e-18,85.0,85.0,85.0,85.0,85.0,0.0,0.0,27.270000000000014,27.269999999999985,27.27,27.27,27.269999999999985,1.4210854715202004e-14,0.0,-15.24,-23.6,-19.3375,-19.255,-23.6,3.12383078126841,-2.786666666666667
1 -> 2,0.19843900000000012,0.19843899999999998,0.19843900000000003,0.19843900000000003,0.19843899999999998,7.076311083754595e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-25.25,-27.55,-26.565,-26.73,-27.55,0.9417669563113795,0.2833333333333338
1 -> 2,0.19843900000000012,0.19843899999999998,0.19843900000000003,0.19843900000000003,0.19843899999999998,7.076311083754595e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-25.25,-27.55,-26.565,-26.73,-27.55,0.9417669563113795,0.2833333333333338
1 -> 2,0.19843900000000012,0.19843899999999998,0.19843900000000003,0.19843900000000003,0.19843899999999998,7.076311083754595e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-7.24,-21.45,-14.2325,-14.120000000000001,-21.45,5.327116363474708,4.736666666666666
1 -> 2,0.19843900000000012,0.19843899999999998,0.19843900000000003,0.19843900000000003,0.19843899999999998,7.076311083754595e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-7.24,-21.45,-14.2325,-14.120000000000001,-21.45,5.327116363474708,4.736666666666666
1 -> 2,0.19843900000000012,0.19843899999999998,0.19843900000000003,0.19843900000000003,0.19843899999999998,7.076311083754595e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,1.92,-3.86,-0.7675000000000001,-0.565,-3.86,2.1488528916610368,1.9266666666666665
1 -> 2,0.19843900000000012,0.19843899999999998,0.19843900000000003,0.19843900000000003,0.19843899999999998,7.076311083754595e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,1.92,-3.86,-0.7675000000000001,-0.565,-3.86,2.1488528916610368,1.9266666666666665
1 -> 2,0.19843900000000012,0.19843899999999998,0.19843900000000003,0.19843900000000003,0.19843899999999998,7.076311083754595e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,8.34,3.57,6.05,6.145,3.57,1.7870226635384343,1.5899999999999999
1 -> 2,0.19843900000000012,0.19843899999999998,0.19843900000000003,0.19843900000000003,0.19843899999999998,7.076311083754595e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,8.34,3.57,6.05,6.145,3.57,1.7870226635384343,1.5899999999999999
1 -> 2,0.1920380000000001,0.19203799999999996,0.19203800000000004,0.19203800000000004,0.1920380000000001,6.359601310784502e-17,-9.25185853854297e-18,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,10.99,9.32,10.18,10.205,9.32,0.6158327695080863,0.5566666666666666
1 -> 2,0.1920380000000001,0.19203799999999996,0.19203800000000004,0.19203800000000004,0.1920380000000001,6.359601310784502e-17,-9.25185853854297e-18,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,10.99,9.32,10.18,10.205,9.32,0.6158327695080863,0.5566666666666666
1 -> 2,0.1920380000000001,0.19203799999999996,0.19203800000000004,0.19203800000000004,0.1920380000000001,6.359601310784502e-17,-9.25185853854297e-18,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,14.43,11.74,13.145000000000001,13.205,11.74,1.0151970252123472,0.8966666666666665
1 -> 2,0.1920380000000001,0.19203799999999996,0.19203800000000004,0.19203800000000004,0.1920380000000001,6.359601310784502e-17,-9.25185853854297e-18,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,14.43,11.74,13.145000000000001,13.205,11.74,1.0151970252123472,0.8966666666666665
1 -> 2,0.1920380000000001,0.19203799999999996,0.19203800000000004,0.19203800000000004,0.1920380000000001,6.359601310784502e-17,-9.25185853854297e-18,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,14.57,10.19,12.7525,13.125,10.19,1.6820876166240573,-1.4600000000000002
1 -> 2,0.1920380000000001,0.19203799999999996,0.19203800000000004,0.19203800000000004,0.1920380000000001,6.359601310784502e-17,-9.25185853854297e-18,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,14.57,10.19,12.7525,13.125,10.19,1.6820876166240573,-1.4600000000000002
1 -> 2,0.1920380000000001,0.19203799999999996,0.19203800000000004,0.19203800000000004,0.1920380000000001,6.359601310784502e-17,-9.25185853854297e-18,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,7.74,1.21,4.365,4.255,1.21,2.435328519933194,-2.1766666666666667
1 -> 2,0.1920380000000001,0.19203799999999996,0.19203800000000004,0.19203800000000004,0.1920380000000001,6.359601310784502e-17,-9.25185853854297e-18,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,7.74,1.21,4.365,4.255,1.21,2.435328519933194,-2.1766666666666667
1 -> 2,0.1971590000000001,0.19715899999999992,0.19715900000000003,0.19715900000000003,0.1971590000000001,8.554842949272357e-17,1.850371707708594e-17,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-0.68,-6.27,-3.5349999999999997,-3.5949999999999998,-6.27,2.0917038509311014,-1.8633333333333333
1 -> 2,0.1971590000000001,0.19715899999999992,0.19715900000000003,0.19715900000000003,0.1971590000000001,8.554842949272357e-17,1.850371707708594e-17,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-0.68,-6.27,-3.5349999999999997,-3.5949999999999998,-6.27,2.0917038509311014,-1.8633333333333333
1 -> 2,0.1971590000000001,0.19715899999999992,0.19715900000000003,0.19715900000000003,0.1971590000000001,8.554842949272357e-17,1.850371707708594e-17,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-7.53,-8.67,-8.23,-8.36,-8.67,0.43491378455965257,-0.3799999999999999
1 -> 2,0.1971590000000001,0.19715899999999992,0.19715900000000003,0.19715900000000003,0.1971590000000001,8.554842949272357e-17,1.850371707708594e-17,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-7.53,-8.67,-8.23,-8.36,-8.67,0.43491378455965257,-0.3799999999999999
1 -> 2,0.1971590000000001,0.19715899999999992,0.19715900000000003,0.19715900000000003,0.1971590000000001,8.554842949272357e-17,1.850371707708594e-17,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-9.1,-13.43,-11.0125,-10.76,-13.43,1.6374274793101526,-1.4433333333333334
1 -> 2,0.1971590000000001,0.19715899999999992,0.19715900000000003,0.19715900000000003,0.1971590000000001,8.554842949272357e-17,1.850371707708594e-17,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-9.1,-13.43,-11.0125,-10.76,-13.43,1.6374274793101526,-1.4433333333333334
1 -> 2,0.1971590000000001,0.19715899999999992,0.19715900000000003,0.19715900000000003,0.1971590000000001,8.554842949272357e-17,1.850371707708594e-17,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-15.65,-22.98,-19.2875,-19.259999999999998,-22.98,2.7359950200978074,-2.4433333333333334
1 -> 2,0.1971590000000001,0.19715899999999992,0.19715900000000003,0.19715900000000003,0.1971590000000001,8.554842949272357e-17,1.850371707708594e-17,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-15.65,-22.98,-19.2875,-19.259999999999998,-22.98,2.7359950200978074,-2.4433333333333334
1 -> 2,0.2035600000000001,0.20355999999999994,0.20356000000000002,0.20356000000000002,0.20355999999999994,8.326672684688674e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-25.28,-27.49,-26.4975,-26.61,-27.49,0.8316361884862868,-0.3199999999999991
1 -> 2,0.2035600000000001,0.20355999999999994,0.20356000000000002,0.20356000000000002,0.20355999999999994,8.326672684688674e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-25.28,-27.49,-26.4975,-26.61,-27.49,0.8316361884862868,-0.3199999999999991
1 -> 2,0.2035600000000001,0.20355999999999994,0.20356000000000002,0.20356000000000002,0.20355999999999994,8.326672684688674e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-4.51,-22.9,-14.062499999999998,-14.419999999999998,-22.9,6.900599158768752,6.13
1 -> 2,0.2035600000000001,0.20355999999999994,0.20356000000000002,0.20356000000000002,0.20355999999999994,8.326672684688674e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,-4.51,-22.9,-14.062499999999998,-14.419999999999998,-22.9,6.900599158768752,6.13
1 -> 2,0.2035600000000001,0.20355999999999994,0.20356000000000002,0.20356000000000002,0.20355999999999994,8.326672684688674e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,11.16,1.4,6.905,7.529999999999999,1.4,3.678352212608249,3.253333333333334
1 -> 2,0.2035600000000001,0.20355999999999994,0.20356000000000002,0.20356000000000002,0.20355999999999994,8.326672684688674e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,11.16,1.4,6.905,7.529999999999999,1.4,3.678352212608249,3.253333333333334
1 -> 2,0.2035600000000001,0.20355999999999994,0.20356000000000002,0.20356000000000002,0.20355999999999994,8.326672684688674e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,15.83,12.64,14.3325,14.43,12.64,1.1969831870164258,1.0633333333333332
1 -> 2,0.2035600000000001,0.20355999999999994,0.20356000000000002,0.20356000000000002,0.20355999999999994,8.326672684688674e-17,0.0,71.5,71.5,71.5,71.5,71.5,0.0,0.0,27.310000000000013,27.30999999999998,27.309999999999995,27.309999999999995,27.30999999999998,1.6085595323533783e-14,0.0,15.83,12.64,14.3325,14.43,12.64,1.1969831870164258,1.0633333333333332
1 -> 2,0.1933180000000001,0.193318,0.19331800000000005,0.19331800000000005,0.193318,5.551115123125783e-17,0.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0,27.290000000000013,27.289999999999992,27.290000000000006,27.290000000000006,27.290000000000013,1.020439314654103e-14,-1.1842378929335002e-15,16.34,15.74,16.1175,16.195,15.74,0.2356241710860748,-0.183333333333333
1 -> 2,0.1933180000000001,0.193318,0.19331800000000005,0.19331800000000005,0.193318,5.551115123125783e-17,0.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0,27.290000000000013,27.289999999999992,27.290000000000006,27.290000000000006,27.290000000000013,1.020439314654103e-14,-1.1842378929335002e-15,16.34,15.74,16.1175,16.195,15.74,0.2356241710860748,-0.183333333333333
1 -> 2,0.1933180000000001,0.193318,0.19331800000000005,0.19331800000000005,0.193318,5.551115123125783e-17,0.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0,27.290000000000013,27.289999999999992,27.290000000000006,27.290000000000006,27.290000000000013,1.020439314654103e-14,-1.1842378929335002e-15,15.36,13.59,14.5775,14.68,13.59,0.6643182595714195,-0.5899999999999999
1 -> 2,0.1933180000000001,0.193318,0.19331800000000005,0.19331800000000005,0.193318,5.551115123125783e-17,0.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0,27.290000000000013,27.289999999999992,27.290000000000006,27.290000000000006,27.290000000000013,1.020439314654103e-14,-1.1842378929335002e-15,15.36,13.59,14.5775,14.68,13.59,0.6643182595714195,-0.5899999999999999
1 -> 2,0.1933180000000001,0.193318,0.19331800000000005,0.19331800000000005,0.193318,5.551115123125783e-17,0.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0,27.290000000000013,27.289999999999992,27.290000000000006,27.290000000000006,27.290000000000013,1.020439314654103e-14,-1.1842378929335002e-15,12.55,9.52,10.965,10.895,9.52,1.1359247334220701,-1.0100000000000005
1 -> 2,0.1933180000000001,0.193318,0.19331800000000005,0.19331800000000005,0.193318,5.551115123125783e-17,0.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0,27.290000000000013,27.289999999999992,27.290000000000006,27.290000000000006,27.290000000000013,1.020439314654103e-14,-1.1842378929335002e-15,12.55,9.52,10.965,10.895,9.52,1.1359247334220701,-1.0100000000000005
