PHASE,EDA_MAX,EDA_MIN,EDA_MEAN,EDA_MEDIAN,EDA_MODE,EDA_SD,HR_MAX,HR_MIN,HR_MEAN,HR_MEDIAN,HR_MODE,HR_SD,SKT_MAX,SKT_MIN,SKT_MEAN,SKT_MEDIAN,SKT_MODE,SKT_SD,BVP_MAX,BVP_MIN,BVP_MEAN,BVP_MEDIAN,BVP_MODE,BVP_SD
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,-17.2,-48.79,-33.66,-34.325,-48.79,11.867402832970658
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,-17.2,-48.79,-33.66,-34.325,-48.79,11.867402832970658
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,-31.01,-53.31,-45.037499999999994,-47.915,-53.31,8.842135983460105
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,-31.01,-53.31,-45.037499999999994,-47.915,-53.31,8.842135983460105
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,6.77,-15.98,-1.6800000000000006,1.2449999999999999,-15.98,9.019492779530344
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,6.77,-15.98,-1.6800000000000006,1.2449999999999999,-15.98,9.019492779530344
1 -> 2,0.7236090000000002,0.7236089999999997,0.723609,0.723609,0.7236090000000002,2.0014830212433605e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,2.7,-14.62,-6.695,-7.43,-14.62,6.581737992354299
1 -> 2,0.7236090000000002,0.7236089999999997,0.723609,0.723609,0.7236090000000002,2.0014830212433605e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,2.7,-14.62,-6.695,-7.43,-14.62,6.581737992354299
1 -> 2,0.7236090000000002,0.7236089999999997,0.723609,0.723609,0.7236090000000002,2.0014830212433605e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,-10.14,-15.47,-12.96,-13.115,-15.47,2.0300615754208047
1 -> 2,0.7236090000000002,0.7236089999999997,0.723609,0.723609,0.7236090000000002,2.0014830212433605e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,-10.14,-15.47,-12.96,-13.115,-15.47,2.0300615754208047
1 -> 2,0.7236090000000002,0.7236089999999997,0.723609,0.723609,0.7236090000000002,2.0014830212433605e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,1.59,-8.39,-3.9700000000000006,-4.54,-8.39,3.75981382517805
1 -> 2,0.7236090000000002,0.7236089999999997,0.723609,0.723609,0.7236090000000002,2.0014830212433605e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,1.59,-8.39,-3.9700000000000006,-4.54,-8.39,3.75981382517805
1 -> 2,0.7236090000000002,0.7236089999999997,0.723609,0.723609,0.7236090000000002,2.0014830212433605e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,13.88,6.58,11.24,12.25,6.58,2.9222251795506793
1 -> 2,0.7236090000000002,0.7236089999999997,0.723609,0.723609,0.7236090000000002,2.0014830212433605e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,13.88,6.58,11.24,12.25,6.58,2.9222251795506793
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,12.0,-0.43,6.095000000000001,6.405,-0.43,4.659369592552194
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,12.0,-0.43,6.095000000000001,6.405,-0.43,4.659369592552194
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,-5.49,-25.38,-14.982499999999998,-14.53,-25.38,7.429718618494243
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,-5.49,-25.38,-14.982499999999998,-14.53,-25.38,7.429718618494243
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,-33.14,-46.86,-41.205,-42.41,-46.86,5.278430164357581
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,-33.14,-46.86,-41.205,-42.41,-46.86,5.278430164357581
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,-44.13,-46.42,-45.39,-45.505,-46.42,0.9433186100146647
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,62.0,62.0,62.0,62.0,62.0,0.0,30.050000000000015,30.049999999999983,30.049999999999997,30.05,30.050000000000015,1.5383701491068513e-14,-44.13,-46.42,-45.39,-45.505,-46.42,0.9433186100146647
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-51.91,-82.41,-66.765,-66.37,-82.41,11.448638565349157
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-51.91,-82.41,-66.765,-66.37,-82.41,11.448638565349157
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-91.13,-99.1,-96.14,-97.16499999999999,-99.1,3.0052204578033876
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-91.13,-99.1,-96.14,-97.16499999999999,-99.1,3.0052204578033876
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-55.22,-91.68,-74.48250000000002,-75.515,-91.68,13.701989590931678
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-55.22,-91.68,-74.48250000000002,-75.515,-91.68,13.701989590931678
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-30.04,-42.82,-34.275,-32.120000000000005,-42.82,5.203856742839872
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-30.04,-42.82,-34.275,-32.120000000000005,-42.82,5.203856742839872
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-32.07,-35.93,-34.4175,-34.835,-35.93,1.4919345662595263
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-32.07,-35.93,-34.4175,-34.835,-35.93,1.4919345662595263
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-36.46,-38.84,-37.8775,-38.105000000000004,-38.84,0.939318236807953
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-36.46,-38.84,-37.8775,-38.105000000000004,-38.84,0.939318236807953
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-6.32,-35.18,-21.674999999999997,-22.6,-35.18,10.885222781367407
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-6.32,-35.18,-21.674999999999997,-22.6,-35.18,10.885222781367407
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,8.78,2.66,6.659999999999999,7.6,2.66,2.3606355076546652
1 -> 2,0.7172080000000002,0.7172079999999996,0.717208,0.717208,0.7172080000000002,2.5438405243138006e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,8.78,2.66,6.659999999999999,7.6,2.66,2.3606355076546652
1 -> 2,0.7184880000000002,0.7184879999999993,0.7184879999999999,0.718488,0.7184880000000002,3.805652793121308e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,15.0,6.24,9.64,8.66,6.24,3.451644535580105
1 -> 2,0.7184880000000002,0.7184879999999993,0.7184879999999999,0.718488,0.7184880000000002,3.805652793121308e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,15.0,6.24,9.64,8.66,6.24,3.451644535580105
1 -> 2,0.7184880000000002,0.7184879999999993,0.7184879999999999,0.718488,0.7184880000000002,3.805652793121308e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,18.66,-1.87,11.762500000000001,15.129999999999999,-1.87,8.328962645491933
1 -> 2,0.7184880000000002,0.7184879999999993,0.7184879999999999,0.718488,0.7184880000000002,3.805652793121308e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,18.66,-1.87,11.762500000000001,15.129999999999999,-1.87,8.328962645491933
1 -> 2,0.7184880000000002,0.7184879999999993,0.7184879999999999,0.718488,0.7184880000000002,3.805652793121308e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-21.71,-81.15,-53.295,-55.16,-81.15,22.401532871658585
1 -> 2,0.7184880000000002,0.7184879999999993,0.7184879999999999,0.718488,0.7184880000000002,3.805652793121308e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-21.71,-81.15,-53.295,-55.16,-81.15,22.401532871658585
1 -> 2,0.7184880000000002,0.7184879999999993,0.7184879999999999,0.718488,0.7184880000000002,3.805652793121308e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-64.18,-87.71,-78.31,-80.675,-87.71,9.231492295398393
1 -> 2,0.7184880000000002,0.7184879999999993,0.7184879999999999,0.718488,0.7184880000000002,3.805652793121308e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-64.18,-87.71,-78.31,-80.675,-87.71,9.231492295398393
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-34.43,-53.13,-42.93000000000001,-42.08,-53.13,6.955702696349235
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-34.43,-53.13,-42.93000000000001,-42.08,-53.13,6.955702696349235
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-1.39,-28.38,-15.1225,-15.36,-28.38,10.137966697025592
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-1.39,-28.38,-15.1225,-15.36,-28.38,10.137966697025592
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,7.19,-0.53,4.165,5.0,-0.53,2.854334423293809
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,7.19,-0.53,4.165,5.0,-0.53,2.854334423293809
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-7.61,-25.73,-17.1725,-17.675,-25.73,6.774947878028288
1 -> 2,0.7159270000000003,0.715927,0.7159270000000001,0.7159270000000002,0.7159270000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-7.61,-25.73,-17.1725,-17.675,-25.73,6.774947878028288
1 -> 2,0.7223290000000002,0.7223289999999999,0.7223290000000001,0.7223290000000001,0.7223290000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-30.05,-36.6,-34.2075,-35.09,-36.6,2.6432212828289656
1 -> 2,0.7223290000000002,0.7223289999999999,0.7223290000000001,0.7223290000000001,0.7223290000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-30.05,-36.6,-34.2075,-35.09,-36.6,2.6432212828289656
1 -> 2,0.7223290000000002,0.7223289999999999,0.7223290000000001,0.7223290000000001,0.7223290000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-2.79,-33.09,-18.94,-19.94,-33.09,11.428582589280266
1 -> 2,0.7223290000000002,0.7223289999999999,0.7223290000000001,0.7223290000000001,0.7223290000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-2.79,-33.09,-18.94,-19.94,-33.09,11.428582589280266
1 -> 2,0.7223290000000002,0.7223289999999999,0.7223290000000001,0.7223290000000001,0.7223290000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,12.1,6.8,9.805,10.16,6.8,2.2928748330425717
1 -> 2,0.7223290000000002,0.7223289999999999,0.7223290000000001,0.7223290000000001,0.7223290000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,12.1,6.8,9.805,10.16,6.8,2.2928748330425717
1 -> 2,0.7223290000000002,0.7223289999999999,0.7223290000000001,0.7223290000000001,0.7223290000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,2.9,-8.92,-3.62,-4.23,-8.92,4.444879075970459
1 -> 2,0.7223290000000002,0.7223289999999999,0.7223290000000001,0.7223290000000001,0.7223290000000002,1.4686870114880517e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,2.9,-8.92,-3.62,-4.23,-8.92,4.444879075970459
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-11.01,-13.37,-12.392499999999998,-12.595,-13.37,0.8591965723860866
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-11.01,-13.37,-12.392499999999998,-12.595,-13.37,0.8591965723860866
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-5.39,-10.16,-7.1675,-6.5600000000000005,-10.16,1.8540816459908125
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-5.39,-10.16,-7.1675,-6.5600000000000005,-10.16,1.8540816459908125
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-8.63,-14.14,-12.120000000000001,-12.855,-14.14,2.1548433817797523
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-8.63,-14.14,-12.120000000000001,-12.855,-14.14,2.1548433817797523
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-8.87,-13.3,-10.635000000000002,-10.185,-13.3,1.7694420024403177
1 -> 2,0.7197680000000002,0.7197679999999997,0.7197680000000001,0.7197680000000002,0.7197680000000002,1.9229626863835638e-16,63.0,63.0,63.0,63.0,63.0,0.0,30.070000000000014,30.069999999999993,30.070000000000007,30.070000000000007,30.070000000000014,8.881784197001252e-15,-8.87,-13.3,-10.635000000000002,-10.185,-13.3,1.7694420024403177
