PHASE,EDA_MAX,EDA_MIN,EDA_MEAN,EDA_MEDIAN,EDA_MODE,EDA_SD,EDA_DIFF,HR_MAX,HR_MIN,HR_MEAN,HR_MEDIAN,HR_MODE,HR_SD,HR_DIFF,SKT_MAX,SKT_MIN,SKT_MEAN,SKT_MEDIAN,SKT_MODE,SKT_SD,SKT_DIFF,BVP_MAX,BVP_MIN,BVP_MEAN,BVP_MEDIAN,BVP_MODE,BVP_SD,BVP_DIFF
1 -> 2,10.327134000000003,10.327133999999996,10.327134,10.327134000000001,10.327134000000003,3.2023728339893768e-15,-5.921189464667501e-16,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,-0.59,-3.76,-2.0525,-1.9300000000000002,-3.76,1.1903439628947592,-1.0566666666666666
1 -> 2,10.327134000000003,10.327133999999996,10.327134,10.327134000000001,10.327134000000003,3.2023728339893768e-15,-5.921189464667501e-16,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,-0.59,-3.76,-2.0525,-1.9300000000000002,-3.76,1.1903439628947592,-1.0566666666666666
1 -> 2,10.327134000000003,10.327133999999996,10.327134,10.327134000000001,10.327134000000003,3.2023728339893768e-15,-5.921189464667501e-16,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,-5.15,-8.56,-6.995000000000001,-7.135,-8.56,1.2869052024139152,-1.1366666666666667
1 -> 2,10.327134000000003,10.327133999999996,10.327134,10.327134000000001,10.327134000000003,3.2023728339893768e-15,-5.921189464667501e-16,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,-5.15,-8.56,-6.995000000000001,-7.135,-8.56,1.2869052024139152,-1.1366666666666667
1 -> 2,10.327134000000003,10.327133999999996,10.327134,10.327134000000001,10.327134000000003,3.2023728339893768e-15,-5.921189464667501e-16,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,-5.72,-8.81,-7.545,-7.824999999999999,-8.81,1.1918158414788755,1.0300000000000002
1 -> 2,10.327134000000003,10.327133999999996,10.327134,10.327134000000001,10.327134000000003,3.2023728339893768e-15,-5.921189464667501e-16,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,-5.72,-8.81,-7.545,-7.824999999999999,-8.81,1.1918158414788755,1.0300000000000002
1 -> 2,10.327134000000003,10.327133999999996,10.327134,10.327134000000001,10.327134000000003,3.2023728339893768e-15,-5.921189464667501e-16,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,1.02,-3.93,-1.3875000000000002,-1.3199999999999998,-3.93,1.8471109197879807,1.6500000000000001
1 -> 2,10.327134000000003,10.327133999999996,10.327134,10.327134000000001,10.327134000000003,3.2023728339893768e-15,-5.921189464667501e-16,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,1.02,-3.93,-1.3875000000000002,-1.3199999999999998,-3.93,1.8471109197879807,1.6500000000000001
1 -> 2,10.325853000000004,10.325852999999993,10.325852999999999,10.325853,10.325853000000004,4.699798436761765e-15,1.1842378929335002e-15,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,4.95,2.37,3.8125,3.965,2.37,0.9768923942789195,0.86
1 -> 2,10.325853000000004,10.325852999999993,10.325852999999999,10.325853,10.325853000000004,4.699798436761765e-15,1.1842378929335002e-15,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,4.95,2.37,3.8125,3.965,2.37,0.9768923942789195,0.86
1 -> 2,10.325853000000004,10.325852999999993,10.325852999999999,10.325853,10.325853000000004,4.699798436761765e-15,1.1842378929335002e-15,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,5.16,4.62,4.9475,5.005000000000001,4.62,0.21276454121869087,-0.18000000000000002
1 -> 2,10.325853000000004,10.325852999999993,10.325852999999999,10.325853,10.325853000000004,4.699798436761765e-15,1.1842378929335002e-15,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,5.16,4.62,4.9475,5.005000000000001,4.62,0.21276454121869087,-0.18000000000000002
1 -> 2,10.325853000000004,10.325852999999993,10.325852999999999,10.325853,10.325853000000004,4.699798436761765e-15,1.1842378929335002e-15,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,4.25,2.15,3.29,3.38,2.15,0.7900316449358216,-0.7000000000000001
1 -> 2,10.325853000000004,10.325852999999993,10.325852999999999,10.325853,10.325853000000004,4.699798436761765e-15,1.1842378929335002e-15,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,4.25,2.15,3.29,3.38,2.15,0.7900316449358216,-0.7000000000000001
1 -> 2,10.325853000000004,10.325852999999993,10.325852999999999,10.325853,10.325853000000004,4.699798436761765e-15,1.1842378929335002e-15,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,1.23,-0.38,0.2975,0.16999999999999998,-0.38,0.6137741848595458,-0.5366666666666667
1 -> 2,10.325853000000004,10.325852999999993,10.325852999999999,10.325853,10.325853000000004,4.699798436761765e-15,1.1842378929335002e-15,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,1.23,-0.38,0.2975,0.16999999999999998,-0.38,0.6137741848595458,-0.5366666666666667
1 -> 2,10.324574000000004,10.324573999999995,10.324574000000002,10.324574000000002,10.324574000000004,4.165926057296536e-15,-1.1842378929335002e-15,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,-0.5,-1.27,-0.8075,-0.73,-1.27,0.29549746191803405,-0.25666666666666665
1 -> 2,10.324574000000004,10.324573999999995,10.324574000000002,10.324574000000002,10.324574000000004,4.165926057296536e-15,-1.1842378929335002e-15,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,-0.5,-1.27,-0.8075,-0.73,-1.27,0.29549746191803405,-0.25666666666666665
1 -> 2,10.324574000000004,10.324573999999995,10.324574000000002,10.324574000000002,10.324574000000004,4.165926057296536e-15,-1.1842378929335002e-15,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,-1.88,-4.69,-3.2024999999999997,-3.12,-4.69,1.0508419243635079,-0.9366666666666669
1 -> 2,10.324574000000004,10.324573999999995,10.324574000000002,10.324574000000002,10.324574000000004,4.165926057296536e-15,-1.1842378929335002e-15,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,-1.88,-4.69,-3.2024999999999997,-3.12,-4.69,1.0508419243635079,-0.9366666666666669
1 -> 2,10.324574000000004,10.324573999999995,10.324574000000002,10.324574000000002,10.324574000000004,4.165926057296536e-15,-1.1842378929335002e-15,58.0,58.0,58.0,58.0,58.0,0.0,0.0,34.030000000000015,34.02999999999999,34.03,34.03000000000001,34.030000000000015,1.2306961192854808e-14,4.736951571734001e-15,-5.95,-9.06,-7.655000000000001,-7.805,-9.06,1.1794596220303601,-1.0366666666666668
