TIME,EDA,HR,TEMP
15:24:04,1.962216,59.0,35.03
15:24:04,1.953253,59.0,35.03
15:24:04,1.94301,59.0,35.03
15:24:04,1.927645,59.0,35.03
15:24:05,1.918682,58.5,35.03
15:24:05,1.905878,58.5,35.03
15:24:05,1.899476,58.5,35.03
15:24:05,1.9007560000000001,58.5,35.03
15:24:06,1.916121,65.0,35.03
15:24:06,1.945571,65.0,35.03
15:24:06,1.969898,65.0,35.03
15:24:06,1.9980669999999998,65.0,35.03
15:24:07,2.014713,69.0,35.03
15:24:07,2.018554,69.0,35.03
15:24:07,2.014713,69.0,35.03
15:24:07,1.999348,69.0,35.03
15:24:08,1.985263,72.4,35.0
15:24:08,1.9763,72.4,35.0
15:24:08,1.966057,72.4,35.0
15:24:08,1.959655,72.4,35.0
15:24:09,1.949412,75.83,35.03
15:24:09,1.94301,75.83,35.03
15:24:09,1.932767,75.83,35.03
15:24:09,1.928925,75.83,35.03
15:24:10,1.927645,78.0,35.03
15:24:10,1.928925,78.0,35.03
15:24:10,1.930206,78.0,35.03
15:24:10,1.931486,78.0,35.03
15:24:11,1.928925,79.75,35.03
15:24:11,1.926364,79.75,35.03
15:24:11,1.918682,79.75,35.03
15:24:11,1.925084,79.75,35.03
15:24:12,1.941729,81.11,35.0
15:24:12,1.966057,81.11,35.0
15:24:12,1.97502,81.11,35.0
15:24:12,1.982702,81.11,35.0
15:24:13,1.9865439999999999,82.6,35.0
15:24:13,1.989104,82.6,35.0
15:24:13,1.982702,82.6,35.0
15:24:13,1.972459,82.6,35.0
15:24:14,1.959655,83.82,34.99
15:24:14,1.957094,83.82,34.99
15:24:14,1.957094,83.82,34.99
15:24:14,1.966057,83.82,34.99
15:24:15,1.977581,84.75,35.0
15:24:15,1.985263,84.75,35.0
15:24:15,1.9903849999999998,84.75,35.0
15:24:15,1.989104,84.75,35.0
15:24:16,1.978861,85.38,34.99
15:24:16,1.968618,85.38,34.99
15:24:16,1.957094,85.38,34.99
15:24:16,1.949412,85.38,34.99
15:24:17,1.939169,85.79,35.0
15:24:17,1.930206,85.79,35.0
15:24:17,1.919962,85.79,35.0
15:24:17,1.914841,85.79,35.0
15:24:18,1.904598,86.33,34.99
15:24:18,1.9007560000000001,86.33,34.99
15:24:18,1.894354,86.33,34.99
15:24:18,1.8866720000000001,86.33,34.99
15:24:19,1.88155,86.75,34.99
15:24:19,1.8866720000000001,86.75,34.99
15:24:19,1.88155,86.75,34.99
15:24:19,1.877709,86.75,34.99
15:24:20,1.884111,87.06,34.99
15:24:20,1.898196,87.06,34.99
15:24:20,1.918682,87.06,34.99
