TIME,EDA,HR,TEMP,PHASE
13:24:26,7.452897,93.12,35.66,3-4
13:24:27,7.449056,93.28,35.65,3-4
13:24:27,7.438814,93.28,35.65,3-4
13:24:27,7.433692999999999,93.28,35.65,3-4
13:24:27,7.427292,93.28,35.65,3-4
13:24:28,7.424246000000001,93.38,35.66,3-4
13:24:28,7.422966000000001,93.38,35.66,3-4
13:24:28,7.414003999999999,93.38,35.66,3-4
13:24:28,7.408883,93.38,35.66,3-4
13:24:29,7.408883,93.4,35.66,3-4
13:24:29,7.410163000000001,93.4,35.66,3-4
13:24:29,7.411442999999999,93.4,35.66,3-4
13:24:29,7.410163000000001,93.4,35.66,3-4
13:24:30,7.405042,93.37,35.65,3-4
13:24:30,7.3986410000000005,93.37,35.65,3-4
13:24:30,7.3986410000000005,93.37,35.65,3-4
13:24:30,7.389678999999999,93.37,35.65,3-4
13:24:31,7.380717,93.38,35.65,3-4
13:24:31,7.374316,93.38,35.65,3-4
13:24:31,7.362792999999999,93.38,35.65,3-4
13:24:31,7.357672999999999,93.38,35.65,3-4
13:24:32,7.3512710000000006,93.33,35.65,3-4
13:24:32,7.34615,93.33,35.65,3-4
13:24:32,7.338469,93.33,35.65,3-4
13:24:32,7.3320669999999994,93.33,35.65,3-4
13:24:33,7.325666,93.2,35.66,3-4
13:24:33,7.330787,93.2,35.66,3-4
13:24:33,7.264214,93.2,35.66,3-4
13:24:33,7.236049,93.2,35.66,3-4
13:24:34,7.273175999999999,93.07,35.65,3-4
13:24:34,7.278297,93.07,35.65,3-4
13:24:34,7.270616,93.07,35.65,3-4
13:24:34,7.277017,93.07,35.65,3-4
13:24:35,7.297501,92.92,35.65,3-4
13:24:35,7.348711,92.92,35.65,3-4
13:24:35,7.34359,92.92,35.65,3-4
13:24:35,7.34615,92.92,35.65,3-4
13:24:36,7.355111999999999,92.75,35.65,3-4
13:24:36,7.356392,92.75,35.65,3-4
13:24:36,7.34615,92.75,35.65,3-4
13:24:36,7.323106,92.75,35.65,3-4
13:24:37,7.314144000000001,92.62,35.65,3-4
13:24:37,7.300061,92.62,35.65,3-4
13:24:37,7.2911,92.62,35.65,3-4
13:24:37,7.278297,92.62,35.65,3-4
13:24:38,7.275736,92.47,35.66,3-4
13:24:38,7.279577000000001,92.47,35.66,3-4
13:24:38,7.2923800000000005,92.47,35.66,3-4
13:24:38,7.317985,92.47,35.66,3-4
13:24:39,7.323106,92.35,35.66,3-4
13:24:39,7.333348,92.35,35.66,3-4
13:24:39,7.333348,92.35,35.66,3-4
13:24:39,7.338469,92.35,35.66,3-4
13:24:40,7.328227,92.23,35.65,3-4
13:24:40,7.323106,92.23,35.65,3-4
13:24:40,7.300061,92.23,35.65,3-4
13:24:40,7.288539,92.23,35.65,3-4
13:24:41,7.274456,92.13,35.66,3-4
13:24:41,7.265494,92.13,35.66,3-4
13:24:41,7.253972,92.13,35.66,3-4
13:24:41,7.24373,92.13,35.66,3-4
13:24:42,7.246291,92.05,35.65,3-4
13:24:42,7.233488,92.05,35.65,3-4
13:24:42,7.229647,92.05,35.65,3-4
13:24:42,7.2258070000000005,92.05,35.65,3-4
13:24:43,7.213004,91.95,35.63,3-4
13:24:43,7.211724,91.95,35.63,3-4
13:24:43,7.216844999999999,91.95,35.63,3-4
13:24:43,7.209163,91.95,35.63,3-4
13:24:44,7.202762,91.85,35.68,3-4
13:24:44,7.1963610000000005,91.85,35.68,3-4
13:24:44,7.188679,91.85,35.68,3-4
13:24:44,7.1835580000000006,91.85,35.68,3-4
13:24:45,7.178437,91.73,35.66,3-4
13:24:45,7.173316000000001,91.73,35.66,3-4
13:24:45,7.1694759999999995,91.73,35.66,3-4
13:24:45,7.165635000000001,91.73,35.66,3-4
13:24:46,7.174596000000001,91.6,35.66,3-4
13:24:46,7.214283999999999,91.6,35.66,3-4
13:24:46,7.302622,91.6,35.66,3-4
13:24:46,7.412724000000001,91.6,35.66,3-4
13:24:47,7.513863000000001,91.47,35.65,3-4
13:24:47,7.580436,91.47,35.65,3-4
13:24:47,7.609882000000001,91.47,35.65,3-4
13:24:47,7.621405,91.47,35.65,3-4
13:24:48,7.613722999999999,91.27,35.66,3-4
13:24:48,7.594519,91.27,35.66,3-4
13:24:48,7.568914,91.27,35.66,3-4
13:24:48,7.550991000000001,91.27,35.66,3-4
13:24:49,7.527946000000001,91.07,35.66,3-4
13:24:49,7.512583,91.07,35.66,3-4
13:24:49,7.488258,91.07,35.66,3-4
13:24:49,7.474175,91.07,35.66,3-4
13:24:50,7.44857,90.88,35.66,3-4
13:24:50,7.452411,90.88,35.66,3-4
13:24:50,7.471614999999999,90.88,35.66,3-4
13:24:50,7.521545,90.88,35.66,3-4
13:24:51,7.589397999999999,90.7,35.66,3-4
13:24:51,7.631647,90.7,35.66,3-4
13:24:51,7.648289999999999,90.7,35.66,3-4
13:24:51,7.645728999999999,90.7,35.66,3-4
13:24:52,7.620124000000001,90.52,35.66,3-4
13:24:52,7.595799,90.52,35.66,3-4
13:24:52,7.566354,90.52,35.66,3-4
13:24:52,7.533067,90.52,35.66,3-4
13:24:53,7.4972199999999996,90.32,35.68,3-4
13:24:53,7.472894999999999,90.32,35.68,3-4
13:24:53,7.44601,90.32,35.68,3-4
13:24:53,7.4332080000000005,90.32,35.68,3-4
13:24:54,7.422966000000001,90.13,35.68,3-4
13:24:54,7.414003999999999,90.13,35.68,3-4
13:24:54,7.397360000000001,90.13,35.68,3-4
13:24:54,7.384558,90.13,35.68,3-4
13:24:55,7.3691949999999995,89.95,35.66,3-4
13:24:55,7.358953,89.95,35.66,3-4
13:24:55,7.339749,89.95,35.66,3-4
13:24:55,7.333348,89.95,35.66,3-4
13:24:56,7.307742999999999,89.77,35.68,3-4
13:24:56,7.29622,89.77,35.68,3-4
13:24:56,7.287259,89.77,35.68,3-4
13:24:56,7.277017,89.77,35.68,3-4
13:24:57,7.269335000000001,89.58,35.66,3-4
13:24:57,7.2578130000000005,89.58,35.66,3-4
13:24:57,7.251411,89.58,35.66,3-4
13:24:57,7.24245,89.58,35.66,3-4
13:24:58,7.234767999999999,89.38,35.68,3-4
13:24:58,7.221966,89.38,35.68,3-4
13:24:58,7.218125,89.38,35.68,3-4
13:24:58,7.216844999999999,89.38,35.68,3-4
13:24:59,7.221966,89.2,35.68,3-4
13:24:59,7.2552520000000005,89.2,35.68,3-4
13:24:59,7.311584,89.2,35.68,3-4
13:24:59,7.367914999999999,89.2,35.68,3-4
13:25:00,7.3948,89.08,35.68,3-4
13:25:00,7.407602000000001,89.08,35.68,3-4
13:25:00,7.408883,89.08,35.68,3-4
13:25:00,7.3948,89.08,35.68,3-4
13:25:01,7.371755,89.0,35.66,3-4
13:25:01,7.348711,89.0,35.66,3-4
13:25:01,7.320545,89.0,35.66,3-4
13:25:01,7.29622,89.0,35.66,3-4
13:25:02,7.271896000000001,88.95,35.66,3-4
13:25:02,7.252692,88.95,35.66,3-4
13:25:02,7.236049,88.95,35.66,3-4
13:25:02,7.219405,88.95,35.66,3-4
13:25:03,7.205323,88.92,35.71,3-4
13:25:03,7.200202,88.92,35.71,3-4
13:25:03,7.1938,88.92,35.71,3-4
13:25:03,7.178437,88.92,35.71,3-4
13:25:04,7.173316000000001,88.92,35.68,3-4
13:25:04,7.160514,88.92,35.68,3-4
13:25:04,7.155392999999999,88.92,35.68,3-4
13:25:04,7.145150999999999,88.92,35.68,3-4
13:25:05,7.136189,88.92,35.68,3-4
13:25:05,7.137469,88.92,35.68,3-4
13:25:05,7.120825999999999,88.92,35.68,3-4
13:25:05,7.115705,88.92,35.68,3-4
13:25:06,7.108024,88.92,35.68,3-4
13:25:06,7.104183,88.92,35.68,3-4
13:25:06,7.0952210000000004,88.92,35.68,3-4
13:25:06,7.09266,88.92,35.68,3-4
13:25:07,7.093941,88.92,35.66,3-4
13:25:07,7.113144,88.92,35.66,3-4
13:25:07,7.1323479999999995,88.92,35.66,3-4
13:25:07,7.195081,88.92,35.66,3-4
13:25:08,7.293660000000001,88.9,35.66,3-4
13:25:08,7.39608,88.9,35.66,3-4
13:25:08,7.4626529999999995,88.9,35.66,3-4
13:25:08,7.4946589999999995,88.9,35.66,3-4
13:25:09,7.507461999999999,88.87,35.66,3-4
13:25:09,7.501061,88.87,35.66,3-4
13:25:09,7.5241050000000005,88.87,35.66,3-4
13:25:09,7.542028999999999,88.87,35.66,3-4
13:25:10,7.554832000000001,88.78,35.68,3-4
13:25:10,7.5637929999999995,88.78,35.68,3-4
13:25:10,7.525385000000001,88.78,35.68,3-4
13:25:10,7.421685000000001,88.78,35.68,3-4
13:25:11,7.270616,88.65,35.66,3-4
13:25:11,7.311584,88.65,35.66,3-4
13:25:11,7.374316,88.65,35.66,3-4
13:25:11,7.415284,88.65,35.66,3-4
13:25:12,7.439609,88.45,35.68,3-4
13:25:12,7.467774,88.45,35.68,3-4
13:25:12,7.485697999999999,88.45,35.68,3-4
13:25:12,7.479297,88.45,35.68,3-4
13:25:13,7.451131,88.25,35.68,3-4
13:25:13,7.437048,88.25,35.68,3-4
13:25:13,7.426806,88.25,35.68,3-4
13:25:13,7.402482000000001,88.25,35.68,3-4
13:25:14,7.380717,88.03,35.68,3-4
13:25:14,7.353832000000001,88.03,35.68,3-4
13:25:14,7.330787,88.03,35.68,3-4
13:25:14,7.307742999999999,88.03,35.68,3-4
13:25:15,7.293660000000001,87.83,35.68,3-4
13:25:15,7.280858,87.83,35.68,3-4
13:25:15,7.265494,87.83,35.68,3-4
13:25:15,7.251411,87.83,35.68,3-4
13:25:16,7.241169,87.75,35.66,3-4
13:25:16,7.2283669999999995,87.75,35.66,3-4
13:25:16,7.2206850000000005,87.75,35.66,3-4
13:25:16,7.209163,87.75,35.66,3-4
13:25:17,7.1938,87.68,35.66,3-4
13:25:17,7.179717999999999,87.68,35.66,3-4
13:25:17,7.168195,87.68,35.66,3-4
13:25:17,7.157953,87.68,35.66,3-4
13:25:18,7.152832000000001,87.62,35.68,3-4
13:25:18,7.165635000000001,87.62,35.68,3-4
13:25:18,7.0977820000000005,87.62,35.68,3-4
13:25:18,7.078578,87.62,35.68,3-4
13:25:19,7.087539,87.55,35.66,3-4
13:25:19,7.077297,87.55,35.66,3-4
13:25:19,6.926228,87.55,35.66,3-4
13:25:19,6.944845,87.55,35.66,3-4
13:25:20,6.842425,87.48,35.65,3-4
13:25:20,6.932042999999999,87.48,35.65,3-4
13:25:20,6.987092999999999,87.48,35.65,3-4
13:25:20,7.07159,87.48,35.65,3-4
13:25:21,7.120239,87.4,35.66,3-4
13:25:21,7.191934,87.4,35.66,3-4
13:25:21,7.236742,87.4,35.66,3-4
13:25:21,7.263628,87.4,35.66,3-4
13:25:22,7.267467999999999,87.33,35.66,3-4
13:25:22,7.252105,87.33,35.66,3-4
13:25:22,7.217538,87.33,35.66,3-4
13:25:22,7.194494000000001,87.33,35.66,3-4
13:25:23,7.184252000000001,87.28,35.68,3-4
13:25:23,7.174010000000001,87.28,35.68,3-4
13:25:23,7.162488000000001,87.28,35.68,3-4
13:25:23,7.133042,87.28,35.68,3-4
13:25:24,7.144564,87.25,35.66,3-4
13:25:24,7.134322,87.25,35.66,3-4
13:25:24,7.121519999999999,87.25,35.66,3-4
13:25:24,7.094635,87.25,35.66,3-4
13:25:25,7.076711,87.25,35.66,3-4
13:25:25,7.1035960000000005,87.25,35.66,3-4
13:25:25,7.1432839999999995,87.25,35.66,3-4
13:25:25,7.184252000000001,87.25,35.66,3-4
13:25:26,7.2047360000000005,87.25,35.65,3-4
13:25:26,7.198335,87.25,35.65,3-4
13:25:26,7.1381630000000005,87.25,35.65,3-4
13:25:26,7.125360000000001,87.25,35.65,3-4
13:25:27,7.121519999999999,87.27,35.65,3-4
13:25:27,7.107436999999999,87.27,35.65,3-4
13:25:27,7.094635,87.27,35.65,3-4
13:25:27,7.092074,87.27,35.65,3-4
13:25:28,7.099755,87.27,35.65,3-4
13:25:28,7.1087169999999995,87.27,35.65,3-4
13:25:28,7.139442999999999,87.27,35.65,3-4
13:25:28,7.153525999999999,87.27,35.65,3-4
13:25:29,7.148405,87.25,35.65,3-4
13:25:29,7.152246000000001,87.25,35.65,3-4
13:25:29,7.142003999999999,87.25,35.65,3-4
13:25:29,7.134322,87.25,35.65,3-4
13:25:30,7.120239,87.23,35.65,3-4
13:25:30,7.1087169999999995,87.23,35.65,3-4
13:25:30,7.094635,87.23,35.65,3-4
13:25:30,7.085672,87.23,35.65,3-4
13:25:31,7.07159,87.22,35.63,3-4
13:25:31,7.044703999999999,87.22,35.63,3-4
13:25:31,7.013978,87.22,35.63,3-4
13:25:31,6.990933999999999,87.22,35.63,3-4
13:25:32,7.008857000000001,87.2,35.63,3-4
13:25:32,7.017819,87.2,35.63,3-4
13:25:32,7.02422,87.2,35.63,3-4
13:25:32,7.026781,87.2,35.63,3-4
13:25:33,7.028061,87.17,35.63,3-4
13:25:33,7.039584,87.17,35.63,3-4
13:25:33,7.052386,87.17,35.63,3-4
13:25:33,7.057507000000001,87.17,35.63,3-4
13:25:34,7.052386,87.18,35.63,3-4
13:25:34,7.045985000000001,87.18,35.63,3-4
13:25:34,7.039584,87.18,35.63,3-4
13:25:34,7.026781,87.18,35.63,3-4
13:25:35,7.0191,87.25,35.63,3-4
13:25:35,7.010138,87.25,35.63,3-4
13:25:35,6.999896000000001,87.25,35.63,3-4
13:25:35,6.989653999999999,87.25,35.63,3-4
13:25:36,6.985813,87.32,35.63,3-4
13:25:36,6.981972,87.32,35.63,3-4
13:25:36,6.974291,87.32,35.63,3-4
13:25:36,6.960208000000001,87.32,35.63,3-4
13:25:37,6.960208000000001,87.37,35.61,3-4
13:25:37,6.949966000000001,87.37,35.61,3-4
13:25:37,6.9410039999999995,87.37,35.61,3-4
13:25:37,6.9358830000000005,87.37,35.61,3-4
13:25:38,6.928202000000001,87.42,35.61,3-4
13:25:38,6.930762,87.42,35.61,3-4
13:25:38,6.919239999999999,87.42,35.61,3-4
13:25:38,6.912838000000001,87.42,35.61,3-4
13:25:39,6.905157000000001,87.45,35.63,3-4
13:25:39,6.905157000000001,87.45,35.63,3-4
13:25:39,6.893635000000001,87.45,35.63,3-4
13:25:39,6.888514,87.45,35.63,3-4
13:25:40,6.884672999999999,87.43,35.61,3-4
13:25:40,6.885953,87.43,35.61,3-4
13:25:40,6.884672999999999,87.43,35.61,3-4
13:25:40,6.891074000000001,87.43,35.61,3-4
13:25:41,6.888514,87.38,35.61,3-4
13:25:41,6.887233999999999,87.38,35.61,3-4
13:25:41,6.882113,87.38,35.61,3-4
13:25:41,6.875711,87.38,35.61,3-4
13:25:42,6.86803,87.33,35.61,3-4
13:25:42,6.86803,87.33,35.61,3-4
13:25:42,6.857788,87.33,35.61,3-4
13:25:42,6.855227,87.33,35.61,3-4
13:25:43,6.851387,87.28,35.59,3-4
13:25:43,6.848826,87.28,35.59,3-4
13:25:43,6.848826,87.28,35.59,3-4
13:25:43,6.843705,87.28,35.59,3-4
13:25:44,6.836023,87.25,35.59,3-4
13:25:44,6.832183000000001,87.25,35.59,3-4
13:25:44,6.825781,87.25,35.59,3-4
13:25:44,6.819380000000001,87.25,35.59,3-4
13:25:45,6.811699000000001,87.25,35.59,3-4
13:25:45,6.807858,87.25,35.59,3-4
13:25:45,6.802737,87.25,35.59,3-4
13:25:45,6.801456,87.25,35.59,3-4
13:25:46,6.801456,87.28,35.59,3-4
13:25:46,6.811699000000001,87.28,35.59,3-4
13:25:46,6.824501,87.28,35.59,3-4
13:25:46,6.843705,87.28,35.59,3-4
13:25:47,6.857788,87.33,35.59,3-4
13:25:47,6.86803,87.33,35.59,3-4
13:25:47,6.880832000000001,87.33,35.59,3-4
13:25:47,6.898756,87.33,35.59,3-4
13:25:48,6.9089979999999995,87.4,35.61,3-4
13:25:48,6.923080000000001,87.4,35.61,3-4
13:25:48,6.923080000000001,87.4,35.61,3-4
13:25:48,6.917960000000001,87.4,35.61,3-4
13:25:49,6.912838000000001,87.48,35.57,3-4
13:25:49,6.902596000000001,87.48,35.57,3-4
13:25:49,6.885953,87.48,35.57,3-4
13:25:49,6.8718710000000005,87.48,35.57,3-4
13:25:50,6.857788,87.55,35.57,3-4
13:25:50,6.851387,87.55,35.57,3-4
13:25:50,6.853947,87.55,35.57,3-4
13:25:50,6.905157000000001,87.55,35.57,3-4
13:25:51,6.981972,87.62,35.57,3-4
13:25:51,7.056227000000001,87.62,35.57,3-4
13:25:51,7.1112779999999995,87.62,35.57,3-4
13:25:51,7.133042,87.62,35.57,3-4
13:25:52,7.139442999999999,87.68,35.57,3-4
13:25:52,7.130481,87.68,35.57,3-4
13:25:52,7.116399,87.68,35.57,3-4
13:25:52,7.112558,87.68,35.57,3-4
13:25:53,7.107436999999999,87.78,35.57,3-4
13:25:53,7.099755,87.78,35.57,3-4
13:25:53,7.085672,87.78,35.57,3-4
13:25:53,7.069029,87.78,35.57,3-4
13:25:54,7.048545,87.87,35.55,3-4
13:25:54,7.021660000000001,87.87,35.55,3-4
13:25:54,6.9973350000000005,87.87,35.55,3-4
13:25:54,6.978130999999999,87.87,35.55,3-4
13:25:55,6.960208000000001,87.95,35.57,3-4
13:25:55,6.946125,87.95,35.57,3-4
13:25:55,6.937163000000001,87.95,35.57,3-4
13:25:55,6.926921000000001,87.95,35.57,3-4
13:25:56,6.923080000000001,88.03,35.55,3-4
13:25:56,6.930762,88.03,35.55,3-4
13:25:56,6.939724000000001,88.03,35.55,3-4
13:25:56,6.948686,88.03,35.55,3-4
13:25:57,6.943564,88.1,35.55,3-4
13:25:57,6.937163000000001,88.1,35.55,3-4
13:25:57,6.9358830000000005,88.1,35.55,3-4
13:25:57,6.92052,88.1,35.55,3-4
13:25:58,6.9089979999999995,88.15,35.57,3-4
13:25:58,6.9013160000000005,88.15,35.57,3-4
13:25:58,6.893635000000001,88.15,35.57,3-4
13:25:58,6.897475999999999,88.15,35.57,3-4
13:25:59,6.914119,88.2,35.57,3-4
13:25:59,6.932042999999999,88.2,35.57,3-4
13:25:59,6.946125,88.2,35.57,3-4
13:25:59,6.957647,88.2,35.57,3-4
13:26:00,6.987092999999999,88.22,35.57,3-4
13:26:00,7.02422,88.22,35.57,3-4
13:26:00,7.044703999999999,88.22,35.57,3-4
13:26:00,7.056227000000001,88.22,35.57,3-4
13:26:01,7.052386,88.22,35.57,3-4
13:26:01,7.042144,88.22,35.57,3-4
13:26:01,7.026781,88.22,35.57,3-4
13:26:01,7.007577,88.22,35.57,3-4
13:26:02,6.990933999999999,88.25,35.55,3-4
13:26:02,6.975571,88.25,35.55,3-4
13:26:02,6.953807,88.25,35.55,3-4
13:26:02,6.934603,88.25,35.55,3-4
13:26:03,6.924361,88.25,35.55,3-4
13:26:03,6.911558,88.25,35.55,3-4
13:26:03,6.907717999999999,88.25,35.55,3-4
13:26:03,6.889794,88.25,35.55,3-4
13:26:04,6.882113,88.25,35.55,3-4
13:26:04,6.875711,88.25,35.55,3-4
13:26:04,6.8718710000000005,88.25,35.55,3-4
13:26:04,6.884672999999999,88.25,35.55,3-4
13:26:05,6.928202000000001,88.27,35.55,3-4
13:26:05,6.992214,88.27,35.55,3-4
13:26:05,7.0472649999999994,88.27,35.55,3-4
13:26:05,7.080552000000001,88.27,35.55,3-4
13:26:06,7.088233,88.28,35.53,3-4
13:26:06,7.085672,88.28,35.53,3-4
13:26:06,7.069029,88.28,35.53,3-4
13:26:06,7.048545,88.28,35.53,3-4
13:26:07,7.0191,88.3,35.53,3-4
13:26:07,6.992214,88.3,35.53,3-4
13:26:07,6.96917,88.3,35.53,3-4
13:26:07,6.952527000000001,88.3,35.53,3-4
13:26:08,6.932042999999999,88.33,35.53,3-4
13:26:08,6.916678999999999,88.33,35.53,3-4
13:26:08,6.914119,88.33,35.53,3-4
13:26:08,6.9064369999999995,88.33,35.53,3-4
13:26:09,6.9013160000000005,88.37,35.55,3-4
13:26:09,6.898756,88.37,35.55,3-4
13:26:09,6.894914999999999,88.37,35.55,3-4
13:26:09,6.884672999999999,88.37,35.55,3-4
13:26:10,6.875711,88.42,35.55,3-4
13:26:10,6.873150999999999,88.42,35.55,3-4
13:26:10,6.861629,88.42,35.55,3-4
13:26:10,6.853947,88.42,35.55,3-4
13:26:11,6.844985,88.48,35.53,3-4
13:26:11,6.837304,88.48,35.53,3-4
13:26:11,6.830903,88.48,35.53,3-4
13:26:11,6.820661,88.48,35.53,3-4
13:26:12,6.811699000000001,88.62,35.5,3-4
13:26:12,6.804017,88.62,35.5,3-4
13:26:12,6.796336,88.62,35.5,3-4
13:26:12,6.7950550000000005,88.62,35.5,3-4
13:26:13,6.793775,88.73,35.5,3-4
13:26:13,6.809138000000001,88.73,35.5,3-4
13:26:13,6.8181,88.73,35.5,3-4
13:26:13,6.827062,88.73,35.5,3-4
13:26:14,6.819380000000001,88.87,35.5,3-4
13:26:14,6.815539,88.87,35.5,3-4
13:26:14,6.815539,88.87,35.5,3-4
13:26:14,6.806578,88.87,35.5,3-4
13:26:15,6.801456,88.98,35.53,3-4
13:26:15,6.793775,88.98,35.53,3-4
13:26:15,6.780972,88.98,35.53,3-4
13:26:15,6.773291,88.98,35.53,3-4
13:26:16,6.766889999999999,89.07,35.5,3-4
13:26:16,6.764328999999999,89.07,35.5,3-4
13:26:16,6.751527,89.07,35.5,3-4
13:26:16,6.751527,89.07,35.5,3-4
13:26:17,6.743844999999999,89.15,35.5,3-4
13:26:17,6.737444,89.15,35.5,3-4
13:26:17,6.729763,89.15,35.5,3-4
13:26:17,6.7067179999999995,89.15,35.5,3-4
13:26:18,6.705438000000001,89.23,35.5,3-4
13:26:18,6.705438000000001,89.23,35.5,3-4
13:26:18,6.700317,89.23,35.5,3-4
13:26:18,6.692635000000001,89.23,35.5,3-4
13:26:19,6.688795,89.3,35.5,3-4
13:26:19,6.686234,89.3,35.5,3-4
13:26:19,6.682392999999999,89.3,35.5,3-4
13:26:19,6.673431,89.3,35.5,3-4
13:26:20,6.668311,89.25,35.5,3-4
13:26:20,6.661909,89.25,35.5,3-4
13:26:20,6.656788000000001,89.25,35.5,3-4
13:26:20,6.652947,89.25,35.5,3-4
13:26:21,6.646546000000001,89.2,35.49,3-4
13:26:21,6.642705,89.2,35.49,3-4
13:26:21,6.6375839999999995,89.2,35.49,3-4
13:26:21,6.628622999999999,89.2,35.49,3-4
13:26:22,6.624782000000001,89.13,35.49,3-4
13:26:22,6.620941,89.13,35.49,3-4
13:26:22,6.614539999999999,89.13,35.49,3-4
13:26:22,6.606858,89.13,35.49,3-4
13:26:23,6.596616,89.07,35.49,3-4
13:26:23,6.596616,89.07,35.49,3-4
13:26:23,6.595336,89.07,35.49,3-4
13:26:23,6.591496,89.07,35.49,3-4
13:26:24,6.591496,89.0,35.5,3-4
13:26:24,6.587655000000001,89.0,35.5,3-4
13:26:24,6.583814,89.0,35.5,3-4
13:26:24,6.5812539999999995,89.0,35.5,3-4
13:26:25,6.577413000000001,88.9,35.5,3-4
13:26:25,6.571012,88.9,35.5,3-4
13:26:25,6.56589,88.9,35.5,3-4
13:26:25,6.558209,88.9,35.5,3-4
13:26:26,6.550527,88.82,35.47,3-4
13:26:26,6.544126,88.82,35.47,3-4
13:26:26,6.542846,88.82,35.47,3-4
13:26:26,6.539005,88.82,35.47,3-4
13:26:27,6.535164,88.73,35.49,3-4
13:26:27,6.531323,88.73,35.49,3-4
13:26:27,6.532604,88.73,35.49,3-4
13:26:27,6.533884,88.73,35.49,3-4
13:26:28,6.546687,88.7,35.47,3-4
13:26:28,6.571012,88.7,35.47,3-4
13:26:28,6.590215,88.7,35.47,3-4
13:26:28,6.606858,88.7,35.47,3-4
13:26:29,6.610699,88.73,35.49,3-4
13:26:29,6.604298,88.73,35.49,3-4
13:26:29,6.591496,88.73,35.49,3-4
13:26:29,6.583814,88.73,35.49,3-4
13:26:30,6.568451,88.8,35.49,3-4
13:26:30,6.554367999999999,88.8,35.49,3-4
13:26:30,6.547967,88.8,35.49,3-4
13:26:30,6.544126,88.8,35.49,3-4
13:26:31,6.454508000000001,88.88,35.5,3-4
13:26:31,6.346967,88.88,35.5,3-4
13:26:31,6.303939,88.88,35.5,3-4
13:26:31,6.223283,88.88,35.5,3-4
13:26:32,6.26041,89.02,35.49,3-4
13:26:32,6.222003,89.02,35.49,3-4
13:26:32,6.305219,89.02,35.49,3-4
13:26:32,6.470371,89.02,35.49,3-4
13:26:33,6.704658,89.2,35.47,3-4
13:26:33,6.787874,89.2,35.47,3-4
13:26:33,6.890294,89.2,35.47,3-4
13:26:33,6.9581479999999996,89.2,35.47,3-4
13:26:34,7.007577,89.3,35.47,3-4
13:26:34,7.008857000000001,89.3,35.47,3-4
13:26:34,6.973011,89.3,35.47,3-4
13:26:34,6.933322,89.3,35.47,3-4
13:26:35,6.889794,89.35,35.47,3-4
13:26:35,6.843705,89.35,35.47,3-4
13:26:35,6.796336,89.35,35.47,3-4
13:26:35,6.779692,89.35,35.47,3-4
13:26:36,6.820661,89.4,35.47,3-4
13:26:36,6.911558,89.4,35.47,3-4
13:26:36,6.996055,89.4,35.47,3-4
13:26:36,7.056227000000001,89.4,35.47,3-4
13:26:37,7.085672,89.8,35.47,3-4
13:26:37,7.097195,89.8,35.47,3-4
13:26:37,7.092074,89.8,35.47,3-4
13:26:37,7.069029,89.8,35.47,3-4
13:26:38,7.033182000000001,90.25,35.47,3-4
13:26:38,6.989653999999999,90.25,35.47,3-4
13:26:38,6.949966000000001,90.25,35.47,3-4
13:26:38,6.911558,90.25,35.47,3-4
13:26:39,6.873150999999999,90.75,35.49,3-4
13:26:39,6.837304,90.75,35.49,3-4
13:26:39,6.807858,90.75,35.49,3-4
13:26:39,6.779692,90.75,35.49,3-4
13:26:40,6.759208,91.28,35.47,3-4
13:26:40,6.737444,91.28,35.47,3-4
13:26:40,6.71312,91.28,35.47,3-4
13:26:40,6.700317,91.28,35.47,3-4
13:26:41,6.684953999999999,91.85,35.47,3-4
13:26:41,6.6695910000000005,91.85,35.47,3-4
13:26:41,6.650386999999999,91.85,35.47,3-4
13:26:41,6.641425,91.85,35.47,3-4
13:26:42,6.632463,92.47,35.47,3-4
13:26:42,6.620941,92.47,35.47,3-4
13:26:42,6.609419,92.47,35.47,3-4
13:26:42,6.599177,92.47,35.47,3-4
13:26:43,6.579973,93.13,35.45,3-4
13:26:43,6.562049000000001,93.13,35.45,3-4
13:26:43,6.555648,93.13,35.45,3-4
13:26:43,6.539005,93.13,35.45,3-4
13:26:44,6.541565,94.0,35.45,3-4
13:26:44,6.551807,94.0,35.45,3-4
13:26:44,6.556928999999999,94.0,35.45,3-4
13:26:44,6.5633300000000006,94.0,35.45,3-4
13:26:45,6.572291000000001,94.85,35.43,3-4
13:26:45,6.588935,94.85,35.43,3-4
13:26:45,6.6004570000000005,94.85,35.43,3-4
13:26:45,6.615819999999999,94.85,35.43,3-4
13:26:46,6.628622999999999,95.7,35.47,3-4
13:26:46,6.6350240000000005,95.7,35.47,3-4
13:26:46,6.6350240000000005,95.7,35.47,3-4
13:26:46,6.626061999999999,95.7,35.47,3-4
13:26:47,6.614539999999999,96.53,35.43,3-4
13:26:47,6.603018,96.53,35.43,3-4
13:26:47,6.590215,96.53,35.43,3-4
13:26:47,6.5786929999999995,96.53,35.43,3-4
13:26:48,6.56589,97.3,35.43,3-4
13:26:48,6.558209,97.3,35.43,3-4
13:26:48,6.545406,97.3,35.43,3-4
13:26:48,6.533884,97.3,35.43,3-4
13:26:49,6.524922,98.07,35.43,3-4
13:26:49,6.5134,98.07,35.43,3-4
13:26:49,6.500597,98.07,35.43,3-4
13:26:49,6.499317,98.07,35.43,3-4
13:26:50,6.487794999999999,98.83,35.43,3-4
13:26:50,6.487794999999999,98.83,35.43,3-4
13:26:50,6.474991999999999,98.83,35.43,3-4
