TIME,EDA,HR,TEMP
11:02:53,1.6846720000000002,63.0,33.79
11:02:53,2.100879,63.0,33.79
11:02:53,2.228942,63.0,33.79
11:02:53,2.2763259999999996,63.0,33.79
11:02:54,2.2916939999999997,86.0,33.81
11:02:54,2.2763259999999996,86.0,33.81
11:02:54,2.272484,86.0,33.81
11:02:54,2.2763259999999996,86.0,33.81
11:02:55,2.290413,85.0,33.79
11:02:55,2.331393,85.0,33.79
11:02:55,2.3595669999999997,85.0,33.79
11:02:55,2.3442,85.0,33.79
11:02:56,2.337797,85.0,33.83
11:02:56,2.335235,85.0,33.83
11:02:56,2.318587,85.0,33.83
11:02:56,2.318587,85.0,33.83
11:02:57,2.3262709999999998,78.8,33.87
11:02:57,2.3237099999999997,78.8,33.87
11:02:57,2.319868,78.8,33.87
11:02:57,2.312184,78.8,33.87
11:02:58,2.327552,76.5,33.87
11:02:58,2.341639,76.5,33.87
11:02:58,2.3326740000000004,76.5,33.87
11:02:58,2.322429,76.5,33.87
11:02:59,2.321148,74.71,33.87
11:02:59,2.321148,74.71,33.87
11:02:59,2.317307,74.71,33.87
11:02:59,2.316026,74.71,33.87
11:03:00,2.3109029999999997,75.0,33.87
11:03:00,2.307061,75.0,33.87
11:03:00,2.30322,75.0,33.87
11:03:00,2.30322,75.0,33.87
11:03:01,2.305781,75.33,33.89
11:03:01,2.305781,75.33,33.89
11:03:01,2.301939,75.33,33.89
11:03:01,2.296816,75.33,33.89
11:03:02,2.2942549999999997,75.3,33.87
11:03:02,2.292974,75.3,33.87
11:03:02,2.292974,75.3,33.87
11:03:02,2.2916939999999997,75.3,33.87
11:03:03,2.2916939999999997,75.0,33.89
11:03:03,2.2852900000000003,75.0,33.89
11:03:03,2.290413,75.0,33.89
11:03:03,2.2763259999999996,75.0,33.89
11:03:04,2.2827290000000002,74.83,33.89
11:03:04,2.28401,74.83,33.89
11:03:04,2.290413,74.83,33.89
11:03:04,2.2916939999999997,74.83,33.89
11:03:05,2.2916939999999997,74.69,33.91
11:03:05,2.2942549999999997,74.69,33.91
11:03:05,2.2993770000000002,74.69,33.91
11:03:05,2.3045,74.69,33.91
11:03:06,2.3006580000000003,74.57,33.87
11:03:06,2.3006580000000003,74.57,33.87
11:03:06,2.301939,74.57,33.87
11:03:06,2.296816,74.57,33.87
11:03:07,2.2916939999999997,74.53,33.89
11:03:07,2.286571,74.53,33.89
11:03:07,2.286571,74.53,33.89
11:03:07,2.289132,74.53,33.89
11:03:08,2.2955360000000002,75.5,33.91
11:03:08,2.305781,75.5,33.91
11:03:08,2.321148,75.5,33.91
11:03:08,2.3442,75.5,33.91
11:03:09,2.36469,76.24,33.89
11:03:09,2.376216,76.24,33.89
11:03:09,2.378777,76.24,33.89
11:03:09,2.378777,76.24,33.89
11:03:10,2.400548,76.72,33.91
11:03:10,2.400548,76.72,33.91
11:03:10,2.403109,76.72,33.91
11:03:10,2.406951,76.72,33.91
11:03:11,2.409512,77.0,33.89
11:03:11,2.415915,77.0,33.89
11:03:11,2.410793,77.0,33.89
11:03:11,2.413354,77.0,33.89
11:03:12,2.408232,77.4,33.89
11:03:12,2.40567,77.4,33.89
11:03:12,2.4043900000000002,77.4,33.89
11:03:12,2.4043900000000002,77.4,33.89
11:03:13,2.4043900000000002,77.57,33.89
11:03:13,2.406951,77.57,33.89
11:03:13,2.408232,77.57,33.89
11:03:13,2.417196,77.57,33.89
11:03:14,2.412074,77.82,33.89
11:03:14,2.406951,77.82,33.89
11:03:14,2.4043900000000002,77.82,33.89
11:03:14,2.400548,77.82,33.89
11:03:15,2.397987,78.13,33.91
11:03:15,2.4043900000000002,78.13,33.91
11:03:15,2.412074,78.13,33.91
11:03:15,2.428722,78.13,33.91
11:03:16,2.440248,78.46,33.87
11:03:16,2.459517,78.46,33.87
11:03:16,2.4672009999999998,78.46,33.87
11:03:16,2.476165,78.46,33.87
11:03:17,2.480007,78.8,33.87
11:03:17,2.491533,78.8,33.87
11:03:17,2.494094,78.8,33.87
11:03:17,2.492814,78.8,33.87
11:03:18,2.496655,79.15,33.89
11:03:18,2.496655,79.15,33.89
11:03:18,2.487691,79.15,33.89
11:03:18,2.48641,79.15,33.89
11:03:19,2.48513,79.52,33.89
11:03:19,2.482569,79.52,33.89
11:03:19,2.478727,79.52,33.89
11:03:19,2.474885,79.52,33.89
11:03:20,2.471043,79.86,33.87
11:03:20,2.472323,79.86,33.87
11:03:20,2.472323,79.86,33.87
11:03:20,2.476165,79.86,33.87
11:03:21,2.476165,80.17,33.89
11:03:21,2.491533,80.17,33.89
11:03:21,2.50562,80.17,33.89
11:03:21,2.517146,80.17,33.89
11:03:22,2.5325130000000002,80.47,33.89
11:03:22,2.542758,80.47,33.89
11:03:22,2.551723,80.47,33.89
11:03:22,2.553004,80.47,33.89
11:03:23,2.549162,80.74,33.87
11:03:23,2.549162,80.74,33.87
11:03:23,2.5453200000000002,80.74,33.87
11:03:23,2.542758,80.74,33.87
11:03:24,2.533794,80.97,33.89
11:03:24,2.529952,80.97,33.89
11:03:24,2.520988,80.97,33.89
11:03:24,2.520988,80.97,33.89
11:03:25,2.520988,81.15,33.89
11:03:25,2.519707,81.15,33.89
11:03:25,2.508181,81.15,33.89
11:03:25,2.488972,81.15,33.89
11:03:26,2.447991,81.32,33.89
11:03:26,2.4121330000000003,81.32,33.89
11:03:26,2.4415880000000003,81.32,33.89
11:03:26,2.455675,81.32,33.89
11:03:27,2.46592,81.49,33.91
11:03:27,2.46464,81.49,33.91
11:03:27,2.463359,81.49,33.91
11:03:27,2.4672009999999998,81.49,33.91
11:03:28,2.462078,81.58,33.87
11:03:28,2.458236,81.58,33.87
11:03:28,2.449272,81.58,33.87
11:03:28,2.451833,81.58,33.87
11:03:29,2.4236590000000002,81.68,33.89
11:03:29,2.336576,81.68,33.89
11:03:29,2.381398,81.68,33.89
11:03:29,2.386521,81.68,33.89
11:03:30,2.3839599999999996,81.79,33.89
11:03:30,2.382679,81.79,33.89
11:03:30,2.380118,81.79,33.89
11:03:30,2.378837,81.79,33.89
11:03:31,2.380118,81.97,33.89
11:03:31,2.389082,81.97,33.89
11:03:31,2.4095720000000003,81.97,33.89
11:03:31,2.428782,81.97,33.89
11:03:32,2.4351849999999997,82.15,33.89
11:03:32,2.4377459999999997,82.15,33.89
11:03:32,2.4441490000000003,82.15,33.89
11:03:32,2.44543,82.15,33.89
11:03:33,2.447991,82.32,33.89
11:03:33,2.44543,82.32,33.89
11:03:33,2.442869,82.32,33.89
11:03:33,2.44543,82.32,33.89
11:03:34,2.433904,82.5,33.87
11:03:34,2.4403080000000004,82.5,33.87
11:03:34,2.4249400000000003,82.5,33.87
11:03:34,2.415975,82.5,33.87
11:03:35,2.413414,82.67,33.84
11:03:35,2.4070110000000002,82.67,33.84
11:03:35,2.398046,82.67,33.84
11:03:35,2.395485,82.67,33.84
11:03:36,2.391643,82.84,33.87
11:03:36,2.3903630000000002,82.84,33.87
11:03:36,2.382679,82.84,33.87
11:03:36,2.381398,82.84,33.87
11:03:37,2.372434,83.04,33.89
11:03:37,2.366031,83.04,33.89
11:03:37,2.3609080000000002,83.04,33.89
11:03:37,2.359627,83.04,33.89
11:03:38,2.354505,83.24,33.84
11:03:38,2.349382,83.24,33.84
11:03:38,2.340418,83.24,33.84
11:03:38,2.342979,83.24,33.84
11:03:39,2.339137,83.45,33.87
11:03:39,2.335295,83.45,33.87
11:03:39,2.330173,83.45,33.87
11:03:39,2.330173,83.45,33.87
11:03:40,2.327611,83.65,33.84
11:03:40,2.326331,83.65,33.84
11:03:40,2.3212080000000004,83.65,33.84
11:03:40,2.317366,83.65,33.84
11:03:41,2.314805,83.88,33.87
11:03:41,2.313524,83.88,33.87
11:03:41,2.313524,83.88,33.87
11:03:41,2.307121,83.88,33.87
11:03:42,2.30456,84.08,33.84
11:03:42,2.307121,84.08,33.84
11:03:42,2.318647,84.08,33.84
11:03:42,2.340418,84.08,33.84
11:03:43,2.368592,84.27,33.87
11:03:43,2.3903630000000002,84.27,33.87
11:03:43,2.417256,84.27,33.87
11:03:43,2.4236590000000002,84.27,33.87
11:03:44,2.430063,84.44,33.87
11:03:44,2.4403080000000004,84.44,33.87
11:03:44,2.4505529999999998,84.44,33.87
11:03:44,2.459517,84.44,33.87
11:03:45,2.469762,84.6,33.84
11:03:45,2.48513,84.6,33.84
11:03:45,2.490252,84.6,33.84
11:03:45,2.504339,84.6,33.84
11:03:46,2.513304,84.74,33.87
11:03:46,2.5158650000000002,84.74,33.87
11:03:46,2.520988,84.74,33.87
11:03:46,2.514585,84.74,33.87
11:03:47,2.506901,84.85,33.84
11:03:47,2.492814,84.85,33.84
11:03:47,2.482569,84.85,33.84
11:03:47,2.476165,84.85,33.84
11:03:48,2.46464,84.95,33.87
11:03:48,2.462078,84.95,33.87
11:03:48,2.460798,84.95,33.87
11:03:48,2.460798,84.95,33.87
11:03:49,2.456956,85.02,33.84
11:03:49,2.455675,85.02,33.84
11:03:49,2.449272,85.02,33.84
11:03:49,2.446711,85.02,33.84
11:03:50,2.4403080000000004,85.05,33.84
11:03:50,2.449272,85.05,33.84
11:03:50,2.449272,85.05,33.84
11:03:50,2.455675,85.05,33.84
11:03:51,2.456956,85.07,33.83
11:03:51,2.458236,85.07,33.83
11:03:51,2.456956,85.07,33.83
11:03:51,2.451833,85.07,33.83
11:03:52,2.44543,85.07,33.83
11:03:52,2.433904,85.07,33.83
11:03:52,2.430063,85.07,33.83
11:03:52,2.4262200000000003,85.07,33.83
11:03:53,2.432624,85.42,33.83
