TIME,EDA,HR,TEMP
16:13:09,1.1373360000000001,79.0,34.37
16:13:09,1.136056,79.0,34.37
16:13:09,1.136056,79.0,34.37
16:13:09,1.134775,79.0,34.37
16:13:10,1.1334950000000001,84.0,34.37
16:13:10,1.132215,84.0,34.37
16:13:10,1.1283729999999998,84.0,34.37
16:13:10,1.1283729999999998,84.0,34.37
16:13:11,1.125813,73.33,34.34
16:13:11,1.1232520000000001,73.33,34.34
16:13:11,1.1232520000000001,73.33,34.34
16:13:11,1.1232520000000001,73.33,34.34
16:13:12,1.1219709999999998,72.5,34.34
16:13:12,1.1206909999999999,72.5,34.34
16:13:12,1.1181299999999998,72.5,34.34
16:13:12,1.115569,72.5,34.34
16:13:13,1.1142889999999999,72.2,34.34
16:13:13,1.1142889999999999,72.2,34.34
16:13:13,1.1181299999999998,72.2,34.34
16:13:13,1.11685,72.2,34.34
16:13:14,1.1194110000000002,76.33,34.33
16:13:14,1.1194110000000002,76.33,34.33
16:13:14,1.11685,76.33,34.33
16:13:14,1.1181299999999998,76.33,34.33
16:13:15,1.1142889999999999,80.43,34.33
16:13:15,1.1104479999999999,80.43,34.33
16:13:15,1.1142889999999999,80.43,34.33
16:13:15,1.109167,80.43,34.33
16:13:16,1.113008,83.12,34.34
16:13:16,1.132215,83.12,34.34
16:13:16,1.174468,83.12,34.34
16:13:16,1.18215,83.12,34.34
16:13:17,1.207759,85.33,34.33
16:13:17,1.225684,85.33,34.33
16:13:17,1.330678,85.33,34.33
16:13:17,1.297387,85.33,34.33
16:13:18,1.294826,87.2,34.33
16:13:18,1.298667,87.2,34.33
16:13:18,1.292265,87.2,34.33
16:13:18,1.292265,87.2,34.33
16:13:19,1.292265,88.91,34.29
16:13:19,1.284583,88.91,34.29
16:13:19,1.280742,88.91,34.29
16:13:19,1.270498,88.91,34.29
16:13:20,1.261536,90.17,34.29
16:13:20,1.256414,90.17,34.29
16:13:20,1.258975,90.17,34.29
16:13:20,1.256414,90.17,34.29
16:13:21,1.24361,92.08,34.29
16:13:21,1.241049,92.08,34.29
16:13:21,1.253853,92.08,34.29
16:13:21,1.258975,92.08,34.29
16:13:22,1.2640959999999999,92.36,34.27
16:13:22,1.2500120000000001,92.36,34.27
16:13:22,1.237208,92.36,34.27
16:13:22,1.235927,92.36,34.27
16:13:23,1.2308059999999998,92.53,34.25
16:13:23,1.232086,92.53,34.25
16:13:23,1.228245,92.53,34.25
16:13:23,1.2269649999999999,92.53,34.25
16:13:24,1.224404,92.62,34.25
16:13:24,1.219282,92.62,34.25
16:13:24,1.216721,92.62,34.25
16:13:24,1.214161,92.62,34.25
16:13:25,1.218002,92.76,34.25
16:13:25,1.224404,92.76,34.25
16:13:25,1.224404,92.76,34.25
16:13:25,1.225684,92.76,34.25
16:13:26,1.224404,92.83,34.23
16:13:26,1.224404,92.83,34.23
16:13:26,1.229525,92.83,34.23
16:13:26,1.2397690000000001,92.83,34.23
16:13:27,1.252573,93.0,34.25
16:13:27,1.270498,93.0,34.25
16:13:27,1.2935459999999999,93.0,34.25
16:13:27,1.296107,93.0,34.25
16:13:28,1.3165930000000001,93.1,34.21
16:13:28,1.333238,93.1,34.21
16:13:28,1.331958,93.1,34.21
16:13:28,1.329397,93.1,34.21
16:13:29,1.3268360000000001,93.19,34.21
16:13:29,1.321715,93.19,34.21
16:13:29,1.347323,93.19,34.21
16:13:29,1.367809,93.19,34.21
16:13:30,1.37037,93.32,34.18
16:13:30,1.384455,93.32,34.18
16:13:30,1.357566,93.32,34.18
16:13:30,1.37037,93.32,34.18
16:13:31,1.371651,93.39,34.18
16:13:31,1.383174,93.39,34.18
16:13:31,1.394698,93.39,34.18
16:13:31,1.438232,93.39,34.18
16:13:32,1.49585,93.46,34.18
16:13:32,1.512594,93.46,34.18
16:13:32,1.517716,93.46,34.18
16:13:32,1.522837,93.46,34.18
16:13:33,1.538202,93.52,34.16
16:13:33,1.567652,93.52,34.16
16:13:33,1.567652,93.52,34.16
16:13:33,1.620148,93.52,34.16
16:13:34,1.598381,93.46,34.16
16:13:34,1.611185,93.46,34.16
16:13:34,1.6816080000000002,93.46,34.16
16:13:34,1.707216,93.46,34.16
16:13:35,1.6828880000000002,93.3,34.21
16:13:35,1.6956919999999998,93.3,34.21
16:13:35,1.743067,93.3,34.21
16:13:35,1.78276,93.3,34.21
16:13:36,1.805807,93.14,34.18
16:13:36,1.821172,93.14,34.18
16:13:36,1.825013,93.14,34.18
16:13:36,1.822452,93.14,34.18
16:13:37,1.817331,93.0,34.21
16:13:37,1.805807,93.0,34.21
16:13:37,1.7866009999999999,93.0,34.21
16:13:37,1.759713,93.0,34.21
16:13:38,1.7264220000000001,92.87,34.21
16:13:38,1.7059349999999998,92.87,34.21
16:13:38,1.6892900000000002,92.87,34.21
16:13:38,1.6726450000000002,92.87,34.21
16:13:39,1.6534389999999999,92.71,34.21
16:13:39,1.638074,92.71,34.21
16:13:39,1.630391,92.71,34.21
16:13:39,1.622709,92.71,34.21
16:13:40,1.634233,92.62,34.23
16:13:40,1.635513,92.62,34.23
16:13:40,1.634233,92.62,34.23
16:13:40,1.634233,92.62,34.23
16:13:41,1.634233,92.61,34.21
16:13:41,1.627831,92.61,34.21
16:13:41,1.631672,92.61,34.21
16:13:41,1.649598,92.61,34.21
16:13:42,1.6803270000000001,92.88,34.21
16:13:42,1.713618,92.88,34.21
16:13:42,1.772517,92.88,34.21
