TIME,EDA,HR,TEMP,PHASE
13:39:34,1.1717950000000001,93.21,35.13,1-2
13:39:34,1.1717950000000001,93.21,35.13,1-2
13:39:34,1.169234,93.21,35.13,1-2
13:39:34,1.1679540000000002,93.21,35.13,1-2
13:39:35,1.1679540000000002,93.13,35.11,1-2
13:39:35,1.162833,93.13,35.11,1-2
13:39:35,1.1602729999999999,93.13,35.11,1-2
13:39:35,1.155152,93.13,35.11,1-2
13:39:36,1.153872,93.09,35.11,1-2
13:39:36,1.152592,93.09,35.11,1-2
13:39:36,1.150032,93.09,35.11,1-2
13:39:36,1.146191,93.09,35.11,1-2
13:39:37,1.148751,93.02,35.11,1-2
13:39:37,1.146191,93.02,35.11,1-2
13:39:37,1.1436309999999998,93.02,35.11,1-2
13:39:37,1.1423510000000001,93.02,35.11,1-2
13:39:38,1.13723,93.11,35.09,1-2
13:39:38,1.133389,93.11,35.09,1-2
13:39:38,1.13467,93.11,35.09,1-2
13:39:38,1.132109,93.11,35.09,1-2
13:39:39,1.128269,93.17,35.11,1-2
13:39:39,1.124428,93.17,35.11,1-2
13:39:39,1.120588,93.17,35.11,1-2
13:39:39,1.119308,93.17,35.11,1-2
13:39:40,1.119308,93.34,35.11,1-2
13:39:40,1.118027,93.34,35.11,1-2
13:39:40,1.116747,93.34,35.11,1-2
13:39:40,1.115467,93.34,35.11,1-2
13:39:41,1.111626,93.5,35.11,1-2
13:39:41,1.1090659999999999,93.5,35.11,1-2
13:39:41,1.1103459999999998,93.5,35.11,1-2
13:39:41,1.1039450000000002,93.5,35.11,1-2
13:39:42,1.1039450000000002,93.9,35.11,1-2
13:39:42,1.097545,93.9,35.11,1-2
13:39:42,1.096264,93.9,35.11,1-2
13:39:42,1.096264,93.9,35.11,1-2
13:39:43,1.094984,94.12,35.09,1-2
13:39:43,1.088583,94.12,35.09,1-2
13:39:43,1.0911440000000001,94.12,35.09,1-2
13:39:43,1.0873030000000001,94.12,35.09,1-2
13:39:44,1.088583,94.53,35.07,1-2
13:39:44,1.084743,94.53,35.07,1-2
13:39:44,1.084743,94.53,35.07,1-2
13:39:44,1.0796219999999999,94.53,35.07,1-2
13:39:45,1.0770620000000002,95.35,35.11,1-2
13:39:45,1.075782,95.35,35.11,1-2
13:39:45,1.073221,95.35,35.11,1-2
13:39:45,1.070661,95.35,35.11,1-2
13:39:46,1.070661,96.12,35.11,1-2
13:39:46,1.070661,96.12,35.11,1-2
13:39:46,1.069381,96.12,35.11,1-2
13:39:46,1.06426,96.12,35.11,1-2
13:39:47,1.06298,96.15,35.09,1-2
13:39:47,1.06554,96.15,35.09,1-2
13:39:47,1.060419,96.15,35.09,1-2
13:39:47,1.055299,96.15,35.09,1-2
13:39:48,1.054019,96.07,35.09,1-2
13:39:48,1.051458,96.07,35.09,1-2
13:39:48,1.047618,96.07,35.09,1-2
13:39:48,1.046337,96.07,35.09,1-2
13:39:49,1.045057,96.02,35.11,1-2
13:39:49,1.046337,96.02,35.11,1-2
13:39:49,1.046337,96.02,35.11,1-2
13:39:49,1.042497,96.02,35.11,1-2
13:39:50,1.043777,95.98,35.11,1-2
13:39:50,1.041217,95.98,35.11,1-2
13:39:50,1.034816,95.98,35.11,1-2
13:39:50,1.034816,95.98,35.11,1-2
13:39:51,1.0322559999999998,96.07,35.09,1-2
13:39:51,1.029695,96.07,35.09,1-2
13:39:51,1.0284149999999999,96.07,35.09,1-2
13:39:51,1.0284149999999999,96.07,35.09,1-2
13:39:52,1.0284149999999999,96.13,35.09,1-2
13:39:52,1.025855,96.13,35.09,1-2
13:39:52,1.025855,96.13,35.09,1-2
13:39:52,1.020734,96.13,35.09,1-2
13:39:53,1.019454,96.2,35.09,1-2
13:39:53,1.014333,96.2,35.09,1-2
13:39:53,1.014333,96.2,35.09,1-2
13:39:53,1.011773,96.2,35.09,1-2
13:39:54,1.007932,96.3,35.09,1-2
13:39:54,1.006652,96.3,35.09,1-2
13:39:54,1.004092,96.3,35.09,1-2
13:39:54,1.000251,96.3,35.09,1-2
13:39:55,1.001531,96.38,35.11,1-2
13:39:55,0.9989709999999999,96.38,35.11,1-2
13:39:55,0.997691,96.38,35.11,1-2
13:39:55,0.996411,96.38,35.11,1-2
13:39:56,0.995131,96.53,35.11,1-2
13:39:56,0.996411,96.53,35.11,1-2
13:39:56,0.99129,96.53,35.11,1-2
13:39:56,0.9900100000000001,96.53,35.11,1-2
13:39:57,0.987449,96.68,35.09,1-2
13:39:57,0.9887299999999999,96.68,35.09,1-2
13:39:57,0.9887299999999999,96.68,35.09,1-2
13:39:57,0.987449,96.68,35.09,1-2
13:39:58,0.9836090000000001,96.82,35.11,1-2
13:39:58,0.977208,96.82,35.11,1-2
13:39:58,0.975928,96.82,35.11,1-2
13:39:58,0.974648,96.82,35.11,1-2
13:39:59,0.973368,96.97,35.11,1-2
13:39:59,0.970807,96.97,35.11,1-2
13:39:59,0.968247,96.97,35.11,1-2
13:39:59,0.968247,96.97,35.11,1-2
13:40:00,0.966967,97.15,35.09,1-2
13:40:00,0.964406,97.15,35.09,1-2
13:40:00,0.964406,97.15,35.09,1-2
13:40:00,0.963126,97.15,35.09,1-2
13:40:01,0.993751,97.33,35.07,1-2
13:40:01,0.9924709999999999,97.33,35.07,1-2
13:40:01,0.9911909999999999,97.33,35.07,1-2
13:40:01,0.9886309999999999,97.33,35.07,1-2
13:40:02,0.9860700000000001,97.5,35.09,1-2
13:40:02,0.9847899999999999,97.5,35.09,1-2
13:40:02,0.9860700000000001,97.5,35.09,1-2
13:40:02,0.9822299999999999,97.5,35.09,1-2
13:40:03,0.98095,97.62,35.07,1-2
13:40:03,0.978389,97.62,35.07,1-2
13:40:03,0.977109,97.62,35.07,1-2
13:40:03,0.9758290000000001,97.62,35.07,1-2
13:40:04,0.974549,97.72,35.07,1-2
13:40:04,0.971988,97.72,35.07,1-2
13:40:04,0.971988,97.72,35.07,1-2
13:40:04,0.9694280000000001,97.72,35.07,1-2
13:40:05,0.9668680000000001,97.8,35.07,1-2
13:40:05,0.9694280000000001,97.8,35.07,1-2
13:40:05,0.964307,97.8,35.07,1-2
13:40:05,0.960467,97.8,35.07,1-2
13:40:06,0.9617469999999999,97.87,35.09,1-2
13:40:06,0.9617469999999999,97.87,35.09,1-2
13:40:06,0.960467,97.87,35.09,1-2
13:40:06,0.9591870000000001,97.87,35.09,1-2
13:40:07,0.9579059999999999,97.92,35.09,1-2
13:40:07,0.956626,97.92,35.09,1-2
13:40:07,0.954066,97.92,35.09,1-2
13:40:07,0.9553459999999999,97.92,35.09,1-2
13:40:08,0.9553459999999999,97.95,35.07,1-2
13:40:08,0.948945,97.95,35.07,1-2
13:40:08,0.948945,97.95,35.07,1-2
13:40:08,0.948945,97.95,35.07,1-2
13:40:09,0.946385,97.97,35.09,1-2
13:40:09,0.947665,97.97,35.09,1-2
13:40:09,0.945105,97.97,35.09,1-2
13:40:09,0.946385,97.97,35.09,1-2
13:40:10,0.942544,98.0,35.07,1-2
13:40:10,0.941264,98.0,35.07,1-2
13:40:10,0.942544,98.0,35.07,1-2
13:40:10,0.9387040000000001,98.0,35.07,1-2
13:40:11,0.9374239999999999,98.03,35.07,1-2
13:40:11,0.9348629999999999,98.03,35.07,1-2
13:40:11,0.9335829999999999,98.03,35.07,1-2
13:40:11,0.9323030000000001,98.03,35.07,1-2
13:40:12,0.929743,98.12,35.05,1-2
13:40:12,0.9310229999999999,98.12,35.05,1-2
13:40:12,0.9323030000000001,98.12,35.05,1-2
13:40:12,0.929743,98.12,35.05,1-2
13:40:13,0.9246219999999999,98.17,35.09,1-2
13:40:13,0.9246219999999999,98.17,35.09,1-2
13:40:13,0.922062,98.17,35.09,1-2
13:40:13,0.919501,98.17,35.09,1-2
13:40:14,0.919501,98.2,35.07,1-2
13:40:14,0.916941,98.2,35.07,1-2
13:40:14,0.91438,98.2,35.07,1-2
13:40:14,0.9156610000000001,98.2,35.07,1-2
13:40:15,0.9118200000000001,98.23,35.07,1-2
13:40:15,0.91438,98.23,35.07,1-2
13:40:15,0.9131,98.23,35.07,1-2
13:40:15,0.9092600000000001,98.23,35.07,1-2
13:40:16,0.91054,98.28,35.07,1-2
13:40:16,0.91054,98.28,35.07,1-2
13:40:16,0.9092600000000001,98.28,35.07,1-2
13:40:16,0.906699,98.28,35.07,1-2
13:40:17,0.9041389999999999,98.35,35.07,1-2
13:40:17,0.9054190000000001,98.35,35.07,1-2
13:40:17,0.9041389999999999,98.35,35.07,1-2
13:40:17,0.902859,98.35,35.07,1-2
13:40:18,0.9015790000000001,98.37,35.09,1-2
13:40:18,0.900299,98.37,35.09,1-2
13:40:18,0.899018,98.37,35.09,1-2
13:40:18,0.900299,98.37,35.09,1-2
13:40:19,0.8977379999999999,98.37,35.09,1-2
13:40:19,0.895178,98.37,35.09,1-2
13:40:19,0.896458,98.37,35.09,1-2
13:40:19,0.892618,98.37,35.09,1-2
13:40:20,0.892618,98.35,35.05,1-2
13:40:20,0.890057,98.35,35.05,1-2
13:40:20,0.888777,98.35,35.05,1-2
13:40:20,0.886217,98.35,35.05,1-2
13:40:21,0.886217,98.35,35.07,1-2
13:40:21,0.883656,98.35,35.07,1-2
13:40:21,0.882376,98.35,35.07,1-2
13:40:21,0.8810959999999999,98.35,35.07,1-2
13:40:22,0.8810959999999999,98.33,35.07,1-2
13:40:22,0.8810959999999999,98.33,35.07,1-2
13:40:22,0.8798159999999999,98.33,35.07,1-2
13:40:22,0.8772549999999999,98.33,35.07,1-2
13:40:23,0.8746950000000001,98.35,35.07,1-2
13:40:23,0.8734149999999999,98.35,35.07,1-2
13:40:23,0.869574,98.35,35.07,1-2
13:40:23,0.8708549999999999,98.35,35.07,1-2
13:40:24,0.869574,98.37,35.07,1-2
13:40:24,0.872135,98.37,35.07,1-2
13:40:24,0.867014,98.37,35.07,1-2
13:40:24,0.867014,98.37,35.07,1-2
13:40:25,0.867014,98.4,35.07,1-2
13:40:25,0.867014,98.4,35.07,1-2
13:40:25,0.863174,98.4,35.07,1-2
13:40:25,0.863174,98.4,35.07,1-2
13:40:26,0.859333,98.42,35.07,1-2
13:40:26,0.855492,98.42,35.07,1-2
13:40:26,0.856773,98.42,35.07,1-2
13:40:26,0.8542120000000001,98.42,35.07,1-2
13:40:27,0.856773,98.37,35.07,1-2
13:40:27,0.8542120000000001,98.37,35.07,1-2
13:40:27,0.855492,98.37,35.07,1-2
13:40:27,0.852932,98.37,35.07,1-2
13:40:28,0.8542120000000001,98.33,35.07,1-2
13:40:28,0.8503719999999999,98.33,35.07,1-2
13:40:28,0.8465309999999999,98.33,35.07,1-2
13:40:28,0.8465309999999999,98.33,35.07,1-2
13:40:29,0.845251,98.3,35.07,1-2
13:40:29,0.845251,98.3,35.07,1-2
13:40:29,0.842691,98.3,35.07,1-2
13:40:29,0.845251,98.3,35.07,1-2
13:40:30,0.842691,98.4,35.07,1-2
13:40:30,0.841411,98.4,35.07,1-2
13:40:30,0.83885,98.4,35.07,1-2
13:40:30,0.83757,98.4,35.07,1-2
13:40:31,0.8401299999999999,98.47,35.05,1-2
13:40:31,0.83757,98.47,35.05,1-2
13:40:31,0.83373,98.47,35.05,1-2
13:40:31,0.832449,98.47,35.05,1-2
13:40:32,0.832449,98.55,35.05,1-2
13:40:32,0.83373,98.55,35.05,1-2
13:40:32,0.83373,98.55,35.05,1-2
13:40:32,0.829889,98.55,35.05,1-2
13:40:33,0.831169,98.65,35.05,1-2
13:40:33,0.831169,98.65,35.05,1-2
13:40:33,0.8273290000000001,98.65,35.05,1-2
13:40:33,0.826048,98.65,35.05,1-2
13:40:34,0.828609,98.78,35.05,1-2
13:40:34,0.826048,98.78,35.05,1-2
13:40:34,0.8234879999999999,98.78,35.05,1-2
13:40:34,0.8234879999999999,98.78,35.05,1-2
13:40:35,0.8222079999999999,98.92,35.05,1-2
13:40:35,0.8209280000000001,98.92,35.05,1-2
13:40:35,0.8209280000000001,98.92,35.05,1-2
13:40:35,0.8196479999999999,98.92,35.05,1-2
13:40:36,0.8209280000000001,99.03,35.05,1-2
13:40:36,0.8196479999999999,99.03,35.05,1-2
13:40:36,0.8196479999999999,99.03,35.05,1-2
13:40:36,0.8209280000000001,99.03,35.05,1-2
13:40:37,0.817087,99.23,35.05,1-2
13:40:37,0.815807,99.23,35.05,1-2
13:40:37,0.814527,99.23,35.05,1-2
13:40:37,0.814527,99.23,35.05,1-2
13:40:38,0.813247,99.3,35.05,1-2
13:40:38,0.814527,99.3,35.05,1-2
13:40:38,0.813247,99.3,35.05,1-2
13:40:38,0.813247,99.3,35.05,1-2
13:40:39,0.811967,99.38,35.07,1-2
13:40:39,0.8094060000000001,99.38,35.07,1-2
13:40:39,0.808126,99.38,35.07,1-2
13:40:39,0.8094060000000001,99.38,35.07,1-2
13:40:40,0.805566,99.35,35.05,1-2
13:40:40,0.8094060000000001,99.35,35.05,1-2
13:40:40,0.808126,99.35,35.05,1-2
13:40:40,0.804285,99.35,35.05,1-2
13:40:41,0.804285,99.32,35.05,1-2
13:40:41,0.805566,99.32,35.05,1-2
13:40:41,0.800445,99.32,35.05,1-2
13:40:41,0.803005,99.32,35.05,1-2
13:40:42,0.801725,99.32,35.05,1-2
13:40:42,0.800445,99.32,35.05,1-2
13:40:42,0.795324,99.32,35.05,1-2
13:40:42,0.7978850000000001,99.32,35.05,1-2
13:40:43,0.7978850000000001,99.33,35.03,1-2
13:40:43,0.795324,99.33,35.03,1-2
13:40:43,0.795324,99.33,35.03,1-2
13:40:43,0.794044,99.33,35.03,1-2
13:40:44,0.790204,99.43,35.05,1-2
13:40:44,0.790204,99.43,35.05,1-2
13:40:44,0.790204,99.43,35.05,1-2
13:40:44,0.791484,99.43,35.05,1-2
13:40:45,0.7889229999999999,99.43,35.03,1-2
13:40:45,0.787643,99.43,35.03,1-2
13:40:45,0.786363,99.43,35.03,1-2
13:40:45,0.786363,99.43,35.03,1-2
13:40:46,0.783803,99.4,35.05,1-2
13:40:46,0.783803,99.4,35.05,1-2
13:40:46,0.782522,99.4,35.05,1-2
13:40:46,0.781242,99.4,35.05,1-2
13:40:47,0.778682,99.33,35.0,1-2
13:40:47,0.779962,99.33,35.0,1-2
13:40:47,0.779962,99.33,35.0,1-2
13:40:47,0.776122,99.33,35.0,1-2
13:40:48,0.774841,99.35,35.03,1-2
13:40:48,0.772281,99.35,35.03,1-2
13:40:48,0.774841,99.35,35.03,1-2
13:40:48,0.772281,99.35,35.03,1-2
13:40:49,0.769721,99.57,35.03,1-2
13:40:49,0.7671600000000001,99.57,35.03,1-2
13:40:49,0.76588,99.57,35.03,1-2
13:40:49,0.76588,99.57,35.03,1-2
13:40:50,0.76588,99.82,35.03,1-2
13:40:50,0.7671600000000001,99.82,35.03,1-2
13:40:50,0.76588,99.82,35.03,1-2
13:40:50,0.76332,99.82,35.03,1-2
13:40:51,0.7646,100.1,35.05,1-2
13:40:51,0.7620399999999999,100.1,35.05,1-2
13:40:51,0.759479,100.1,35.05,1-2
13:40:51,0.76076,100.1,35.05,1-2
13:40:52,0.759479,100.38,35.03,1-2
13:40:52,0.756919,100.38,35.03,1-2
13:40:52,0.758199,100.38,35.03,1-2
13:40:52,0.754359,100.38,35.03,1-2
13:40:53,0.754359,100.63,35.03,1-2
13:40:53,0.756919,100.63,35.03,1-2
13:40:53,0.7556390000000001,100.63,35.03,1-2
13:40:53,0.7556390000000001,100.63,35.03,1-2
13:40:54,0.754359,100.87,35.03,1-2
13:40:54,0.753078,100.87,35.03,1-2
13:40:54,0.753078,100.87,35.03,1-2
13:40:54,0.753078,100.87,35.03,1-2
13:40:55,0.751798,101.12,35.03,1-2
13:40:55,0.751798,101.12,35.03,1-2
13:40:55,0.749238,101.12,35.03,1-2
13:40:55,0.747958,101.12,35.03,1-2
13:40:56,0.746678,101.27,35.03,1-2
13:40:56,0.746678,101.27,35.03,1-2
13:40:56,0.745397,101.27,35.03,1-2
13:40:56,0.746678,101.27,35.03,1-2
13:40:57,0.742837,101.43,35.05,1-2
13:40:57,0.744117,101.43,35.05,1-2
13:40:57,0.742837,101.43,35.05,1-2
13:40:57,0.738997,101.43,35.05,1-2
13:40:58,0.742837,101.63,35.03,1-2
13:40:58,0.737716,101.63,35.03,1-2
13:40:58,0.738997,101.63,35.03,1-2
13:40:58,0.738997,101.63,35.03,1-2
13:40:59,0.737716,101.87,35.03,1-2
13:40:59,0.737716,101.87,35.03,1-2
13:40:59,0.737716,101.87,35.03,1-2
13:40:59,0.737716,101.87,35.03,1-2
13:41:00,0.736436,102.08,35.03,1-2
13:41:00,0.737716,102.08,35.03,1-2
13:41:00,0.738997,102.08,35.03,1-2
13:41:00,0.736436,102.08,35.03,1-2
13:41:01,0.735156,102.27,35.03,1-2
13:41:01,0.732596,102.27,35.03,1-2
13:41:01,0.732596,102.27,35.03,1-2
13:41:01,0.730035,102.27,35.03,1-2
13:41:02,0.726195,102.48,35.03,1-2
13:41:02,0.730035,102.48,35.03,1-2
13:41:02,0.726195,102.48,35.03,1-2
13:41:02,0.724915,102.48,35.03,1-2
13:41:03,0.724915,102.78,35.05,1-2
13:41:03,0.724915,102.78,35.05,1-2
13:41:03,0.721074,102.78,35.05,1-2
13:41:03,0.721074,102.78,35.05,1-2
13:41:04,0.721074,103.03,35.05,1-2
13:41:04,0.7197939999999999,103.03,35.05,1-2
13:41:04,0.715953,103.03,35.05,1-2
13:41:04,0.714673,103.03,35.05,1-2
13:41:05,0.714673,103.28,35.05,1-2
13:41:05,0.713393,103.28,35.05,1-2
13:41:05,0.714673,103.28,35.05,1-2
13:41:05,0.717234,103.28,35.05,1-2
13:41:06,0.714673,103.5,35.05,1-2
13:41:06,0.714673,103.5,35.05,1-2
13:41:06,0.715953,103.5,35.05,1-2
13:41:06,0.717234,103.5,35.05,1-2
13:41:07,0.717234,103.73,35.03,1-2
13:41:07,0.714673,103.73,35.03,1-2
13:41:07,0.715953,103.73,35.03,1-2
13:41:07,0.717234,103.73,35.03,1-2
13:41:08,0.715953,103.95,35.03,1-2
13:41:08,0.718514,103.95,35.03,1-2
13:41:08,0.715953,103.95,35.03,1-2
13:41:08,0.715953,103.95,35.03,1-2
13:41:09,0.715953,104.2,35.03,1-2
13:41:09,0.713393,104.2,35.03,1-2
13:41:09,0.713393,104.2,35.03,1-2
13:41:09,0.712113,104.2,35.03,1-2
13:41:10,0.710833,104.43,35.03,1-2
13:41:10,0.705712,104.43,35.03,1-2
13:41:10,0.703152,104.43,35.03,1-2
13:41:10,0.700591,104.43,35.03,1-2
13:41:11,0.696751,104.68,35.05,1-2
13:41:11,0.695471,104.68,35.05,1-2
13:41:11,0.695471,104.68,35.05,1-2
13:41:11,0.69035,104.68,35.05,1-2
13:41:12,0.69291,104.83,35.03,1-2
13:41:12,0.69163,104.83,35.03,1-2
13:41:12,0.69419,104.83,35.03,1-2
13:41:12,0.68907,104.83,35.03,1-2
13:41:13,0.69035,105.03,35.03,1-2
13:41:13,0.68907,105.03,35.03,1-2
13:41:13,0.68907,105.03,35.03,1-2
13:41:13,0.685229,105.03,35.03,1-2
13:41:14,0.685229,105.28,35.03,1-2
13:41:14,0.685229,105.28,35.03,1-2
13:41:14,0.685229,105.28,35.03,1-2
13:41:14,0.683949,105.28,35.03,1-2
13:41:15,0.683949,105.55,35.0,1-2
13:41:15,0.683949,105.55,35.0,1-2
